target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['crushing', 'fork', 'middlegame', 'short']",950.0,r3k2r/p1p5/1pn5/4p3/2B1Npq1/3P4/PPPN1R2/R3K3 w Qkq - 0 27,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",877.64306640625,True
"['crushing', 'endgame', 'long', 'pawnEndgame', 'zugzwang']",2159.0,8/8/1p1k3p/p2p2p1/P5P1/1PPK3P/8/8 b - - 1 45,True,False,False,,,
"['advantage', 'middlegame', 'pin', 'short']",2322.0,r4r1k/7p/1qp1Qpp1/p3N3/1n1P4/3B4/PP3PPP/2KR3R b - - 3 21,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1014.0,6k1/ppp3p1/3n2q1/2pP3R/6PQ/2P2r2/PP3R1P/8 b - - 8 26,False,False,,,,
"['endgame', 'mate', 'mateIn2', 'short']",1592.0,q7/5pkp/5p2/1pp1r2Q/2n1R3/4B2P/1P4P1/6K1 w - - 0 28,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1081.0,rn5r/p2qp2k/1p1p1npp/8/4P3/1Qb2P2/P5PP/1RBR2K1 w - - 0 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",914.4391479492188,False
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",904.0,2kr3r/p5pp/1pp2n2/6q1/7n/1BN4P/PPP1QBP1/3R1RK1 b - - 4 21,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",911.6373291015625,True
"['advantage', 'middlegame', 'short']",1566.0,5r2/3b2k1/p1n3p1/1pPB1p2/3q4/4Q3/2P3PP/4R1K1 w - - 0 34,True,False,False,,,
"['advancedPawn', 'endgame', 'master', 'mate', 'mateIn2', 'short']",1035.0,1k6/3K4/PP5p/8/4R2P/5r2/8/4q3 w - - 0 65,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",1084.0,3r4/8/3N2pk/2R5/2P5/pPK5/8/r7 w - - 2 42,True,False,False,,,
"['advantage', 'endgame', 'fork', 'long', 'sacrifice']",2018.0,8/1pr5/p1rkb2p/R3RppB/P7/1Pp3P1/2P2PP1/6K1 w - - 4 30,True,False,False,,,
"['crushing', 'discoveredAttack', 'endgame', 'pin', 'queensideAttack', 'short']",1087.0,r5k1/pp2pp1p/3p2p1/2q5/3rPP2/7P/PPQ2PP1/2KR3R b - - 6 19,True,False,False,,,
"['crushing', 'middlegame', 'short']",1606.0,r3r1k1/2p2pp1/pp5p/2q2b2/8/P2QP3/1P2BPPP/2R2RK1 w - - 0 18,True,False,False,,,
"['advantage', 'endgame', 'master', 'short']",1403.0,6k1/4bbpp/1p3p2/1N1p4/3P4/3NP2P/5PP1/6K1 b - - 3 32,True,False,False,,,
"['advantage', 'attraction', 'fork', 'long', 'middlegame']",1454.0,3r3k/2B1q1p1/1p5p/8/6BQ/5P2/P1Rp3P/4r1K1 w - - 6 37,True,False,False,,,
"['crushing', 'endgame', 'master', 'sacrifice', 'short']",2506.0,6k1/p3qpbp/2Q3p1/NpRp4/3P4/4P1P1/Pr3P1P/6K1 w - - 7 33,True,False,False,,,
"['advantage', 'endgame', 'short']",1545.0,2r4k/5Bpp/2P1Rp2/8/5n2/8/5rPP/2R4K b - - 0 35,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",451.0,1r2n3/R6p/2pk4/5K2/2p4P/2P1B3/p1P5/8 w - - 8 43,True,True,False,"['endgame', 'crushing', 'skewer', 'short']",1165.3624267578125,False
"['crushing', 'endgame', 'long', 'pin']",1661.0,8/6k1/8/2R3p1/2p1N3/r1n5/6PP/5K2 b - - 1 40,True,False,False,,,
"['advantage', 'endgame', 'short']",1566.0,5r1k/p1p3p1/1p3q1p/3R4/1Q6/P5P1/4rP1P/5RK1 w - - 4 25,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1176.0,r1bqrbk1/1p3p2/p1n1pn1Q/3p2N1/3P4/P1NB3P/1PP2PP1/R3K2R w KQ - 5 15,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",1284.94970703125,True
"['crushing', 'opening', 'short']",1254.0,rn1qkb1r/pp3ppp/2p2n2/4p2N/2B3b1/4P3/PP1P1PPP/RNBQ1RK1 w kq - 5 8,True,False,False,,,
"['advantage', 'endgame', 'long']",1540.0,4rk2/ppp2pp1/2q2p1p/8/2pPb3/2P1R2P/PP2QP2/R5K1 w - - 0 24,True,True,False,"['endgame', 'advantage', 'quietMove', 'short']",1880.19482421875,True
"['crushing', 'middlegame', 'short', 'trappedPiece']",1786.0,5r2/2p2p2/1pB3pk/1P2b3/6NR/5K1P/R7/4r3 b - - 4 66,True,False,False,,,
"['attraction', 'exposedKing', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",2024.0,4R3/2Q4p/6k1/pN6/2p1n1PK/3n3P/P4r1P/4Rq2 b - - 8 39,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'short']",1169.0,8/pkp5/8/5KP1/1p6/8/P5R1/r7 w - - 1 40,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'master', 'masterVsMaster', 'short']",1600.0,4k3/5p2/2Q1bKr1/4P1P1/8/8/8/1p6 b - - 1 53,False,False,,,,
"['crushing', 'fork', 'master', 'opening', 'short']",814.0,rnq1kb1r/1ppn1ppp/4p3/1p1NP3/8/8/PPP1QPPP/R1B1K1NR w KQkq - 0 10,True,False,False,,,
"['crushing', 'endgame', 'pawnEndgame', 'short']",1955.0,8/2p3p1/4k3/pK5p/P7/6P1/5P1P/8 b - - 7 39,True,False,False,,,
"['crushing', 'kingsideAttack', 'long', 'middlegame']",2712.0,N2k2r1/p2q1p1p/2pb1p2/1p6/4P3/2BB3b/PPP1QPP1/R4RK1 b - - 1 18,True,False,False,,,
"['mate', 'mateIn1', 'oneMove', 'opening']",817.0,r1b1k2r/ppqnbp2/2p1p3/6pp/3NP1n1/P1N1B2P/1PP1BPP1/1R1Q1RK1 b kq - 0 13,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",714.2147827148438,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",600.0,8/3n1k2/1pb3pp/1N3pq1/p1P2n2/P3QP1P/B2N2PK/8 b - - 3 46,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",843.5032958984375,True
"['mate', 'mateIn2', 'middlegame', 'short']",947.0,2kr4/1pp2p2/p1p4q/3PP3/1PQ2Rb1/6p1/P2R2P1/2B3K1 b - - 2 29,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'queensideAttack']",869.0,2kr1q1r/pppb2pp/3b4/1Q3p2/3n4/P4B1P/1PP2PP1/2KR3R w - - 0 17,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",935.2672729492188,True
"['advantage', 'middlegame', 'veryLong']",2248.0,r4rk1/ppp2ppp/3b3q/5n2/3Pp1n1/1P2P1PN/PB3PKP/R2Q1R2 w - - 0 17,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",680.0,2Q5/6pk/1p1qR2p/p7/1Pp5/P1R3PP/5rPK/8 b - - 2 35,True,False,False,,,
"['advantage', 'middlegame', 'short']",1271.0,1r2r1k1/3b1pp1/p2bbq1p/4R3/7N/2PP1Q1P/PP3PP1/R5K1 w - - 0 21,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",1573.0,8/1b2kp2/pp3p1p/8/n1PN3P/5PK1/4B1P1/8 w - - 0 35,True,False,False,,,
"['advantage', 'endgame', 'long']",2161.0,8/R7/5R1k/5rp1/2PP2q1/1p1Q4/1P3P1K/8 b - - 0 41,True,False,False,,,
"['advantage', 'long', 'middlegame']",1630.0,r4rk1/p2pqppp/bp2pn2/8/2PBn3/PN6/2P1BPPP/R2QR1K1 w - - 0 16,True,False,False,,,
"['crushing', 'master', 'middlegame', 'short']",1730.0,r3r2k/ppp3pp/3p1bq1/3P4/2P2pP1/1PBn1B1P/P2Q1P2/R3R1K1 w - - 3 24,True,False,False,,,
"['crushing', 'middlegame', 'pin', 'short']",1226.0,r1bq1rk1/pp2bppp/2p5/4P3/8/2NBQ3/PPP3PP/2KR3R b - - 0 14,True,False,False,,,
"['hangingPiece', 'mate', 'mateIn1', 'middlegame', 'oneMove']",828.0,2k4r/1pp1r3/p1p1P3/Pq6/4P3/Q5P1/2P3Pp/R3NR1K b - - 2 28,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",712.5992431640625,True
"['advantage', 'middlegame', 'queensideAttack', 'short']",1677.0,4k1r1/1p3p2/2b1pQ2/q2pP1N1/r1r3P1/1NP5/1P3P1P/1K3R1R b - - 4 29,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",766.0,2rqr1k1/3b1pp1/p2p3p/1p1N3n/3QPn2/1B3P2/1BP2P1K/1R4R1 b - - 7 25,True,False,False,,,
"['deflection', 'fork', 'mate', 'mateIn2', 'middlegame', 'short']",953.0,k1N5/1p1nbN2/p3p1pp/8/3PnB2/4P3/q4PPP/1Q3BK1 b - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long']",1864.0,7k/4rpp1/2p2n1p/2p5/8/2B3qP/2P3P1/4RQ1K w - - 1 35,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1108.0,5r1b/pb3p2/1pr1p1k1/3n2P1/5P2/8/PPP4Q/2K2R2 w - - 0 30,True,False,False,,,
"['advantage', 'long', 'middlegame']",1946.0,b3kbnr/3q1p2/4p2p/NpppP1p1/3P1PP1/1PN1B3/1PP4P/Q4RK1 b k - 1 17,True,False,False,,,
"['crushing', 'fork', 'long', 'middlegame']",1395.0,r1b1kb1r/pp2pppp/2npn3/1N3q2/2PQ3P/5NB1/PP2PPP1/R3KB1R w KQkq - 0 11,True,False,False,,,
"['advantage', 'endgame', 'short']",1839.0,r6k/2p1R1p1/p2pQ1p1/5r2/8/1P6/1q3PPP/4R1K1 w - - 11 26,True,False,False,,,
"['crushing', 'endgame', 'long', 'pin']",1645.0,3r2k1/p4p1p/n1b1p1p1/1Rp1P3/2P5/2pB2P1/P3KP1P/1R6 b - - 4 26,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long']",940.0,6B1/6p1/3N2kp/8/8/p5PK/4nP1P/r7 w - - 0 34,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1297.0,3R4/4kp2/6pp/4N3/4PKP1/1br5/1P3P1P/8 b - - 7 35,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",1366.59912109375,True
"['endgame', 'mate', 'mateIn1', 'oneMove']",909.0,4kr2/7R/1p1p1pn1/3P4/4P1P1/r4B1p/2R2K1P/8 w - - 0 39,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",971.2808837890625,True
"['crushing', 'defensiveMove', 'endgame', 'short']",1817.0,4Qnk1/6p1/5p1p/1pBp4/3P4/P3PPP1/3K2q1/8 w - - 1 42,True,False,False,,,
"['advantage', 'discoveredAttack', 'hangingPiece', 'master', 'middlegame', 'short']",1655.0,r5rk/pp3p1p/2n2pb1/5P2/2Pq3N/3B4/P4QPP/1R1R2K1 b - - 1 22,True,False,False,,,
"['advantage', 'long', 'middlegame', 'pin']",1418.0,3R1k2/p7/1qp3p1/4n1p1/3Q1r2/1B2p2P/PPP3P1/4R1K1 b - - 1 32,True,False,False,,,
"['clearance', 'crushing', 'endgame', 'long', 'quietMove']",2092.0,2r3k1/p5qp/2p2Rp1/3b4/1p1B4/6QP/6PK/8 w - - 0 33,True,False,False,,,
"['attraction', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",988.0,3r4/R2r3p/2k1pBp1/2p1Q3/2q5/8/5PPP/5RK1 b - - 0 36,True,False,False,,,
"['advantage', 'discoveredAttack', 'fork', 'long', 'middlegame', 'pin']",2221.0,1qr3k1/2bR2pp/4p3/4Np2/1nP5/1PQ4P/rB3PP1/1R2Q1K1 b - - 5 26,True,False,False,,,
"['endgame', 'hangingPiece', 'master', 'mate', 'mateIn1', 'oneMove']",825.0,6r1/p4N1p/1p2P3/3p1B1k/3P1p1q/8/PP3K2/7Q b - - 0 37,False,False,,,,
"['crushing', 'discoveredAttack', 'endgame', 'short']",967.0,8/3pqpk1/B1b1p2p/Q5p1/3P2P1/1P5P/5P2/6K1 w - - 0 31,True,False,True,,,
"['crushing', 'deflection', 'endgame', 'fork', 'veryLong']",1624.0,3r4/5kp1/3rp2p/p3p3/1p2P3/2p2PRP/P1R2Q1K/1q6 w - - 2 36,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1640.0,1k6/pp2Qpp1/8/2N4p/8/5b1P/PP1q2PK/3rR3 w - - 5 34,True,False,False,,,
"['advantage', 'endgame', 'exposedKing', 'interference', 'intermezzo', 'long', 'sacrifice']",2458.0,5R2/1p4kp/p5p1/3p3r/P3p3/2P1P2q/1P4R1/5QK1 b - - 4 40,True,False,False,,,
"['advantage', 'opening', 'pin', 'short']",1681.0,r2q1b1r/ppk2Rpp/2p2n2/4Q3/4P1b1/8/PPPP2PP/RNB3K1 w - - 3 13,False,False,,,,
"['advantage', 'long', 'middlegame', 'trappedPiece']",1596.0,5rk1/2q2ppp/p4n2/1p3QN1/4pb2/P6P/1PP2PP1/3RR1K1 b - - 1 22,True,False,False,,,
"['advantage', 'deflection', 'middlegame', 'short']",974.0,3q1r2/pp3pkp/2p2bp1/6Qb/8/4B2P/P1P3P1/R4RK1 w - - 0 22,True,False,False,,,
"['advantage', 'endgame', 'intermezzo', 'veryLong']",2717.0,3q4/3k4/1p2p3/2p1P1r1/rpPpB3/8/1P2Q3/2K4R w - - 0 38,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1051.0,2R1nk1r/1p1Q4/pNp2rpq/2Pp2b1/1P1P2p1/P4p1P/5P2/5RK1 w - - 0 44,True,False,False,,,
"['crushing', 'endgame', 'knightEndgame', 'master', 'short']",1379.0,8/8/5Kp1/1p4Pp/pPk2N1P/8/8/8 b - - 3 63,True,False,False,,,
"['advantage', 'exposedKing', 'long', 'middlegame']",1803.0,2r1r1k1/4p3/p3b3/5p1P/3B4/1q1B1P2/2PR2P1/2K4R w - - 4 30,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'long', 'queensideAttack', 'sacrifice']",1787.0,r1k5/2pp2p1/5p1p/8/2B1R1P1/pqP1QP2/7P/1K2B3 b - - 1 34,False,False,,,,
"['crushing', 'middlegame', 'short']",1344.0,r4rk1/5p1p/p4B1q/3p1b2/8/1PQR4/4BPPP/3K3R w - - 1 22,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']",1420.0,4r3/6p1/5k1p/8/2KR2PP/8/8/8 b - - 8 54,True,False,False,,,
"['clearance', 'crushing', 'kingsideAttack', 'middlegame', 'sacrifice', 'veryLong']",2188.0,2r3k1/p4ppp/2p1p3/r2pP2N/2nQ1N2/1q5P/5PP1/5RK1 w - - 6 32,True,False,False,,,
"['endgame', 'kingsideAttack', 'mate', 'mateIn2', 'short']",869.0,7k/1Q4p1/p5pp/1p3r2/3Pp1q1/P3P3/1PP1NPP1/2R2RK1 b - - 0 30,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",613.0,2r1r3/4qpk1/p1pB2pp/1p2b3/2p3P1/2N4P/PPP2P2/R2QR1K1 b - - 0 23,True,False,False,,,
"['advantage', 'endgame', 'long', 'trappedPiece']",2371.0,r3r1k1/1pp2p1p/2qp1p2/1P6/RQ2P3/8/1PP2PPP/5RK1 b - - 2 19,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",1160.0,2r5/n1p1k1pp/3r4/1P3p2/3R4/8/P4PPP/2R3K1 w - - 1 28,True,False,False,,,
"['crushing', 'endgame', 'short']",1188.0,k2r4/1p4b1/p7/8/8/1P3P1Q/P1q1p1PP/1R2R2K b - - 3 25,True,False,False,,,
"['advantage', 'opening', 'pin', 'short']",1822.0,r1b1k2r/pppp1ppp/2n2n2/6q1/2P5/P3B3/1P1KN1PP/RN1Q1B1R b kq - 4 12,True,True,False,"['opening', 'advantage', 'deflection', 'short']",1434.0245361328125,True
"['advantage', 'long', 'middlegame']",2045.0,1r4k1/p1p1rpp1/2p2b1p/q7/2BP4/1P2R3/P1P2PPP/R2Q2K1 b - - 0 21,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",865.0,1k6/4Rp2/1p1qp1p1/pP5p/P2b4/5QP1/5PKP/8 w - - 4 42,True,False,False,,,
"['advantage', 'fork', 'long', 'master', 'middlegame', 'sacrifice']",1692.0,R1b3k1/7p/p1Qnnb2/1pq2p2/kP1p1B2/8/P4PPP/6K1 w - - 3 30,False,False,,,,
"['advantage', 'attraction', 'fork', 'long', 'middlegame']",1167.0,2r2rk1/p5bp/1p2p1p1/q7/1Rb1B2P/P1BQ2P1/5P2/5RK1 w - - 1 25,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1472.0,r4rk1/pppq1p1p/2n2B2/2b1P3/2b5/2pP4/PP4PP/R1Q2RK1 w - - 2 19,True,False,False,,,
"['advantage', 'long', 'middlegame']",1226.0,8/p3ppkp/5bp1/3R3b/P2NnB2/6P1/2r1PPKP/R7 b - - 5 20,True,False,False,,,
"['crushing', 'endgame', 'long']",1385.0,8/5k2/2pB2p1/2P4p/p5bP/r3R1P1/5P2/5K2 b - - 1 30,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'long', 'promotion', 'rookEndgame']",697.0,6k1/r4p1p/P3p3/1P2P3/3p4/PK6/8/8 w - - 0 48,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'short']",1100.0,6k1/3R2p1/p2N4/P7/3p4/4p2P/P1r3P1/6K1 b - - 1 39,True,False,False,,,
"['crushing', 'long', 'middlegame']",2202.0,1r3rk1/5Nbp/b3p1p1/qN1p4/P2P4/4P1P1/7P/1R1Q1RK1 b - - 0 22,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'short']",1633.0,3r4/pp3R1P/2p5/2P5/1P1K2k1/8/P4p2/8 w - - 1 46,True,False,False,,,
"['advantage', 'deflection', 'endgame', 'queenRookEndgame', 'short', 'skewer']",1558.0,8/P4pkp/1P4p1/4p3/2q1P3/2P5/5PPP/3RK2R b K - 0 30,True,False,False,,,
['middlegame'],1417.0,r2br2k/pp3ppn/6qp/2BPpb2/2P1P1P1/2N5/PP2BQ2/R5RK w - - 0 24,True,False,False,,,
"['advantage', 'fork', 'opening', 'short']",1328.0,rn1qk1nr/pp1b1pbp/3pp1p1/1Bp1P3/4Q3/2NP3P/PPP2PP1/R1B1K1NR b KQkq - 0 7,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'master', 'short']",1854.0,8/1p2k1pp/1pp5/3nP3/2Q5/PPP1q2P/4N3/5K2 b - - 1 35,True,False,False,,,
"['backRankMate', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1127.0,5rk1/p5pp/2p1Nq2/2ppQ3/8/8/PP3PPP/4R1K1 b - - 2 24,True,True,False,"['endgame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",1076.0843505859375,True
"['crushing', 'long', 'middlegame']",1949.0,r4rk1/4n1bp/p1PQ2p1/P3p3/1PN1P1q1/2P2NP1/5P2/R3R1K1 b - - 0 25,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",571.0,1r3r1k/6bp/4Q3/8/2B5/4P3/R5PP/6K1 b - - 0 32,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",959.7669677734375,True
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",526.0,6k1/6kp/pq1pP1p1/3P1p2/2p2P2/8/P2Q2PP/1R5K b - - 0 31,False,False,,,,
"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening']",952.0,r2q1rk1/pbp1bppp/1p6/nP2Q3/6n1/P2P1N2/1BP2PPP/RN2KB1R w KQ - 1 11,True,True,False,"['opening', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",745.05859375,True
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",575.0,3r1b1r/ppk1nppp/8/4Rp2/2N5/2P5/PP3PPP/R1B3K1 b - - 0 17,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'short']",618.7935791015625,True
"['mate', 'mateIn1', 'middlegame', 'oneMove']",511.0,b3k2r/2Qp1ppp/1p1Bp3/1q1n4/3P4/2P1PN2/5PPP/5RK1 w k - 4 19,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",1048.0,7k/p5pp/3p4/3Bnr2/2P1PQ2/3P2PK/P3q3/8 w - - 0 38,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1051.0,6k1/p5pp/4pr2/2P2r2/3pb3/P5PQ/5B1P/R2B2K1 b - - 4 33,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1971.0,1r4k1/p4pp1/4p2p/3n4/7q/P6P/3r1PPQ/1B3RK1 w - - 0 29,True,False,False,,,
"['attraction', 'master', 'mate', 'mateIn2', 'middlegame', 'short']",1869.0,5r1k/6pb/8/2p2N2/p3p1Q1/Pq6/2n2PK1/R6R w - - 2 31,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1653.0,1q2r3/r2nQ3/p2P1Npk/8/1p6/6PP/P4PB1/6K1 w - - 0 33,True,False,True,,,
"['crushing', 'endgame', 'hangingPiece', 'short']",1003.0,8/8/2pn4/p1P2k2/8/PP5p/7K/8 w - - 0 49,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",838.0,2r2rk1/1b3pp1/p3pb1p/1pq5/8/P4N2/2QN2PP/1B3R1K w - - 0 23,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",769.7528076171875,True
"['crushing', 'defensiveMove', 'endgame', 'short']",1791.0,2R5/6p1/4p2p/p2p2kn/1q1P4/5Q1P/8/6K1 w - - 0 43,True,False,False,,,
"['endgame', 'long', 'mate', 'mateIn3']",1480.0,7k/1bR5/7p/1N3q2/7N/6PP/P3rP2/6K1 b - - 0 39,True,False,False,,,
"['crushing', 'endgame', 'short']",731.0,3rr1k1/pp3p2/3q1p2/3P4/1P6/2P3Pp/P2QQ2P/3R2K1 b - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",1422.0,8/4kppp/4p3/p7/2r1n3/P7/1P1B1PPP/3K3R b - - 0 25,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",934.0,r2k3r/pp2p2p/3pQnp1/8/2Rp1P2/2b5/Pq1N1R1P/6K1 w - - 2 24,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'veryLong']",2575.0,2q3k1/1p4pp/4pp2/p2pB1N1/3P4/1P4QP/P4PP1/2r1b1K1 w - - 0 29,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",642.0,2kr3r/pppqnp1p/3b4/4pp2/4N3/3P4/PPP2PPP/R2Q1RK1 w - - 0 13,True,False,False,,,
"['backRankMate', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice', 'xRayAttack']",1416.0,1k4r1/pp3p1p/5Q2/2qpR3/8/8/PPP2P1P/1K3Rr1 b - - 0 23,True,False,False,,,
"['crushing', 'endgame', 'short']",1827.0,8/6p1/3NP3/7p/4Rk1P/1K3P2/1bp3r1/8 b - - 1 48,True,False,False,,,
"['crushing', 'endgame', 'exposedKing', 'long']",2722.0,2r5/8/4k2q/P1r1PRp1/1p1p3p/1PpQ4/K1P1R3/8 w - - 9 50,True,False,False,,,
"['crushing', 'endgame', 'pawnEndgame', 'short']",1450.0,8/8/1p6/8/1p6/P2k4/1P6/1K6 b - - 0 50,True,False,True,,,
"['advantage', 'long', 'middlegame']",2507.0,2rq1rk1/pp2p1b1/3p2Pp/8/2P2p2/5P2/PPnBQP2/3K2RR w - - 0 20,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'veryLong']",1659.0,3r3k/pP3Rpp/1bp5/6q1/3N4/1B1QP1n1/PP4P1/6K1 b - - 2 25,True,False,True,,,
"['arabianMate', 'mate', 'mateIn2', 'middlegame', 'short']",1063.0,r5r1/pp5k/3N3p/2PNp3/PP2Pp2/5qb1/2Q2N1p/3R1K2 w - - 3 35,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1196.0,6k1/1p4pp/8/p2b1q2/2r5/P4PQ1/1PP4P/1K4R1 w - - 0 27,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",722.20849609375,True
"['crushing', 'endgame', 'exposedKing', 'skewer', 'veryLong']",1721.0,3r4/4k1p1/p5K1/1p1BPP2/1P6/r7/5B2/8 w - - 7 46,True,False,False,,,
"['master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",933.0,r4r1k/p1p2pp1/1p2p2q/2b1P3/4BPb1/6P1/PPQ3KP/R1B1R3 b - - 1 19,True,False,False,,,
"['advantage', 'middlegame', 'short']",2534.0,2k4r/1pp1q3/pn1rp3/p4Np1/P1PP4/1Q1B4/1P3PbP/2KRR3 b - - 0 22,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1047.0,7k/6bP/p2pp1Q1/1p1b4/8/2P1q3/PPB3P1/3K4 w - - 0 34,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",898.5325927734375,True
"['crushing', 'discoveredAttack', 'middlegame', 'short']",1746.0,6k1/pp5p/1b4q1/1b3r2/1P1PQp1B/5PP1/1P3RKP/2R5 b - - 8 28,True,False,True,,,
"['advantage', 'endgame', 'master', 'short']",1247.0,8/8/4n2p/3pBk2/4pP2/4P1P1/6K1/8 w - - 2 64,True,False,False,,,
"['deflection', 'endgame', 'fork', 'long', 'mate', 'mateIn3']",1938.0,2Q5/8/1R5k/1p1p1pnp/1q1P4/5PP1/1P5P/2R3K1 b - - 0 36,True,False,False,,,
"['backRankMate', 'endgame', 'long', 'mate', 'mateIn3', 'sacrifice']",1402.0,5rk1/R5pp/R3p3/1p2p3/1b2P3/2N5/PPPr2PP/6K1 b - - 4 22,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",608.0,6k1/5ppp/p3p3/1p6/3r4/1PR4P/5PP1/6K1 w - - 0 28,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'rookEndgame', 'short']",476.8927917480469,True
"['endgame', 'mate', 'mateIn2', 'short']",1154.0,8/1p4pp/p4pk1/2rb4/6P1/4Q2P/2q2P2/4R1K1 w - - 6 37,True,False,False,,,
"['advantage', 'intermezzo', 'middlegame', 'short']",1666.0,r3b1k1/2q2ppp/p1n1pn2/1p2N3/P1N2P2/2PrP3/4Q1PP/R4RK1 w - - 0 20,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",1057.0,r4k1r/pp4p1/5n2/1Q4pp/3b1q2/8/PPB1RPPP/R5K1 w - - 0 25,True,False,False,,,
"['crushing', 'middlegame', 'short']",2013.0,r1bbk2r/5pQp/p1pnp2B/8/q3q3/2P5/PP2BPPP/R3K2R w KQkq - 0 16,True,False,False,,,
"['crushing', 'endgame', 'long']",2225.0,6k1/5R1p/3q2p1/8/5Q2/6PK/4r2P/8 b - - 4 40,True,False,False,,,
