target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['endgame', 'mate', 'mateIn2', 'queenEndgame', 'short']",990.0,8/pp2Q3/2p2p2/4p1pp/P4q1k/1P5P/2P3K1/8 w - - 0 36,True,False,True,,,
"['advantage', 'interference', 'long', 'middlegame']",1922.0,3rr1k1/5pp1/p1b2n1p/3p1Q1P/4p3/P1q1P3/2BN1PP1/1R3RK1 w - - 0 27,True,False,False,,,
"['advantage', 'capturingDefender', 'discoveredAttack', 'middlegame', 'short']",1097.0,1r6/1b3pkp/2p3p1/1pr1n3/8/3N3P/2P2PP1/1R1R2K1 w - - 10 33,True,False,False,,,
"['hangingPiece', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",976.0,3r1k2/R4pb1/1p2p2r/5pQ1/3P1P2/8/3q2PP/5R1K w - - 5 30,True,False,False,,,
"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']",1384.0,4rrk1/1p2b1pp/p4p2/2pqp3/3nNPP1/PP1PQ2P/1BP5/2KR1R2 b - - 0 18,True,False,False,,,
"['deflection', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",1425.0,5r1r/pp3pk1/2p1q3/3p1Qp1/5R2/2PB3P/6P1/7K w - - 7 35,True,False,False,,,
"['advantage', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'short']",1104.0,r3rbk1/2qn1pp1/p1pp3p/1p2PN2/1P1P1n2/P1N1R3/3Q1BPP/R5K1 w - - 1 20,True,False,False,,,
"['advantage', 'discoveredAttack', 'middlegame', 'short']",826.0,3r2k1/1p1r1p1p/p1n3p1/2PN4/8/P2R1N2/1b3PPP/3R2K1 w - - 2 25,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",1323.235595703125,True
"['crushing', 'middlegame', 'short']",1437.0,2r2rk1/1pp3p1/p1n1p2p/1p2P3/1P2Nq2/P6P/2Q2PP1/3R1RK1 w - - 3 21,True,False,False,,,
"['advantage', 'kingsideAttack', 'middlegame', 'short']",1448.0,r4rk1/pp3p1q/2p1b1nQ/7Q/3PBb2/7P/PPP2PP1/R3R1K1 w - - 3 19,True,False,False,,,
"['advantage', 'endgame', 'short']",1009.0,1r4k1/p4pp1/7p/3Q4/1q6/5P2/P1q1rPPP/1R3RK1 b - - 4 30,True,False,True,,,
"['advancedPawn', 'crushing', 'endgame', 'long', 'promotion', 'rookEndgame']",2091.0,8/8/5p1p/8/3p2P1/2k1p1P1/4K3/4R3 b - - 1 43,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",578.0,1Q1r2k1/pb3ppp/1p2pb2/8/4P3/2N1q1P1/PP3rBP/R2R3K w - - 6 24,True,False,False,,,
"['advantage', 'endgame', 'fork', 'knightEndgame', 'short']",1070.0,8/1p6/1Pk4p/P1npp2P/8/2NPK3/8/8 b - - 2 36,True,False,False,,,
"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']",1194.0,3r4/p1k2n1p/1p1qQNp1/2p5/8/5P2/PPP4P/2K1RB2 b - - 2 30,True,True,False,"['middlegame', 'mateIn3', 'mate', 'backRankMate', 'sacrifice', 'long']",1140.3701171875,True
"['endgame', 'mate', 'mateIn2', 'short']",1500.0,8/p1p5/3q1p2/k1p4p/Pb6/3Q2p1/1PP2PPP/6K1 w - - 0 30,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",900.6366577148438,False
"['hangingPiece', 'kingsideAttack', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",947.0,4r1k1/p3n1pp/1p2pp2/3q3Q/3Bbb2/P7/1PB2PPP/3R2K1 w - - 0 26,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",1160.1826171875,True
"['mate', 'mateIn2', 'middlegame', 'short']",1099.0,5r1k/p3b1pp/6r1/3pB3/3P1Qq1/2P5/P1P3P1/5RK1 w - - 0 28,True,True,False,"['middlegame', 'mateIn2', 'mate', 'short']",903.1185302734375,True
"['advantage', 'discoveredAttack', 'middlegame', 'short']",1032.0,1r1qk2r/1p3pb1/p2p4/3BpPQ1/P6p/2PP1N1P/1P6/R4RK1 b k - 0 19,True,False,False,,,
"['crushing', 'endgame', 'fork', 'master', 'masterVsMaster', 'short']",1280.0,1r3n2/4kpQ1/p2p2p1/3P4/1pp2P2/2q1P2R/6K1/5B2 w - - 4 40,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",848.0,r1q2r2/4Rpk1/3p2pp/P1pP4/8/1P3N1b/2B2P2/2RQ2K1 b - - 0 25,True,False,True,,,
"['advantage', 'long', 'middlegame']",1609.0,2r2rk1/3R1p1p/p5p1/1p2n3/4b1P1/1B3N2/PP3R1P/6K1 w - - 1 24,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'long', 'queenEndgame']",1628.0,6k1/5pp1/2p4p/P7/1Q1q4/P2p4/5PPP/5K2 b - - 1 32,True,False,False,,,
"['advantage', 'long', 'middlegame']",1988.0,r4rk1/pp2bppp/1qb1p3/3pP2Q/3B1P2/2P4P/PP4P1/RN3RK1 w - - 1 14,True,False,False,,,
"['master', 'masterVsMaster', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1057.0,1r1r1k2/2qnpp1Q/p5Bb/1p1Pp3/P7/2P2P2/1P4PP/4R1K1 w - - 4 26,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1148.3936767578125,True
"['kingsideAttack', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",568.0,6r1/5k1p/2n2p2/1bNq4/pp5Q/3p4/PP1B2PP/4R2K b - - 1 32,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",693.0869140625,True
"['crushing', 'endgame', 'pawnEndgame', 'quietMove', 'veryLong']",1565.0,8/8/p2p2p1/1p3kP1/1P1K3P/8/P7/8 w - - 5 46,True,False,True,,,
['endgame'],1366.0,r2r2k1/1p1N1p1p/p1p2p2/8/1P3n2/P2R4/5PPP/3R1K2 w - - 6 34,True,False,False,,,
"['advantage', 'clearance', 'middlegame', 'pin', 'short']",1331.0,r6r/ppp2pk1/3p2q1/2b5/2P2RPP/8/PPP5/2KR1Q2 w - - 0 26,True,False,False,,,
"['crushing', 'endgame', 'long', 'rookEndgame', 'skewer']",1734.0,5r2/3k4/2pP4/K1P5/R7/8/8/8 b - - 2 68,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",1421.0,8/ppp2p2/1b3R2/6pk/1P6/P5PP/1BP2PK1/3qr3 w - - 1 31,True,False,False,,,
['endgame'],1082.0,8/8/1pN5/1P6/2kP2p1/4Kb2/8/8 w - - 3 50,True,False,False,,,
['endgame'],653.0,6k1/1p3p1p/p5pP/3q4/6Q1/1P6/P2p1PPK/3r4 w - - 0 34,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",810.493408203125,True
"['crushing', 'deflection', 'endgame', 'rookEndgame', 'short']",1252.0,8/2r5/2k5/R1p5/P2p4/3P1RK1/8/5r2 b - - 0 56,True,False,False,,,
"['advantage', 'long', 'middlegame']",1747.0,4rr2/pppqb1pk/7p/8/3p2B1/BN1P2P1/PPP2nK1/RN1Q1R2 b - - 0 20,True,False,False,,,
"['advantage', 'middlegame', 'quietMove', 'short']",1699.0,5rk1/2pq2b1/3pN2p/rP3np1/4R3/3Q1NP1/P4PP1/1K5R b - - 0 30,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1015.0,7r/6k1/4BpP1/3pP2P/2p1q3/1r2PQ1Q/8/3n3K w - - 0 37,True,False,False,,,
"['crushing', 'endgame', 'pin', 'veryLong']",2293.0,8/3R4/8/2p2p1k/P1B2P2/1P6/1r2K3/7r w - - 1 48,True,False,False,,,
"['attraction', 'crushing', 'fork', 'middlegame', 'veryLong']",1480.0,r4k1r/1p6/4p3/pBqpN1pp/2P1p2n/P5PP/1PQ1KP2/R6R b - - 0 28,True,False,True,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",814.0,r1bqk2r/pp3pb1/2np4/2p5/4PPp1/2PPB1Kp/PPNQBP1P/R6R b kq - 2 15,True,False,False,,,
"['crushing', 'endgame', 'pawnEndgame', 'short']",2249.0,2k5/2p5/K2p2pp/P4p2/2P5/2P2P1P/8/8 w - - 0 36,True,False,True,,,
"['crushing', 'fork', 'middlegame', 'short']",1102.0,r1bq1rk1/pp2bppp/3p2n1/3Np3/2B1P3/5QB1/PPP2PPP/R4RK1 b - - 5 13,True,False,True,,,
"['advantage', 'defensiveMove', 'middlegame', 'short']",1988.0,r2qk2r/2p1n1p1/p2b3p/1p2Np1b/1P2Q3/1BPP3P/P4PP1/R1B2RK1 b kq - 0 17,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",1232.0,r3kr2/1p2ppQp/p2p2p1/5b2/8/2N5/PPP2PqP/1K2R2R w q - 2 17,True,False,False,,,
"['attackingF2F7', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1074.0,rnb2rk1/pp1p1ppp/4p3/1Np1P3/2P1n3/1RB2N2/q4PPP/3QKB1R b K - 2 13,True,True,False,"['opening', 'mateIn1', 'mate', 'attackingF2F7', 'oneMove']",1056.03564453125,True
"['advancedPawn', 'crushing', 'endgame', 'long', 'pawnEndgame', 'quietMove']",499.0,8/8/2p5/1p4K1/5PP1/k7/8/8 w - - 1 44,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'knightEndgame', 'master', 'short']",1903.0,8/8/8/p4N2/1p3K2/1P1k1Kpp/P7/8 b - - 13 52,False,False,,,,
"['crushing', 'endgame', 'exposedKing', 'long', 'rookEndgame']",2713.0,7R/7P/8/3k4/8/3K4/5pr1/8 b - - 0 62,True,False,False,,,
"['advantage', 'defensiveMove', 'endgame', 'rookEndgame', 'veryLong']",2659.0,8/RR1Pkp1p/5p2/2K5/8/8/2rr4/8 w - - 3 34,True,False,False,,,
"['advantage', 'deflection', 'endgame', 'short']",1032.0,6k1/4bpp1/p1Q1p2p/4P3/1P2q3/P2r1N1P/5PP1/2R3K1 b - - 5 28,True,True,False,"['endgame', 'advantage', 'deflection', 'short']",1514.501708984375,True
"['crushing', 'long', 'middlegame']",1713.0,4r1k1/pR1n1p1p/2p3p1/3n4/3B4/3P1B1P/r4P1P/5RK1 w - - 1 21,True,False,False,,,
"['crushing', 'endgame', 'long', 'sacrifice']",1624.0,8/1b2Np1k/r1p3pp/1p1p4/1P1P2q1/4P1P1/2Q2P2/2R3K1 w - - 0 37,True,False,False,,,
"['discoveredAttack', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",1510.0,r5qk/pb4rp/1p1p1Q2/2pP4/2P2P2/8/P1PB2P1/R4RK1 b - - 0 21,True,False,False,,,
"['advantage', 'kingsideAttack', 'long', 'middlegame']",1500.0,2k1r3/pp1nq3/2p3rp/3P2p1/5p2/2NQ2PP/PPP5/4RR1K b - - 0 21,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove', 'triangleMate']",914.0,3r3r/ppp3R1/5k2/3p4/2P5/4Q3/P4K2/n6q w - - 2 33,True,False,True,,,
"['crushing', 'endgame', 'long', 'pawnEndgame', 'quietMove', 'zugzwang']",1827.0,8/8/6p1/4p1kp/4P3/5P1P/7K/8 b - - 1 52,True,False,False,,,
"['crushing', 'endgame', 'pin', 'short']",1363.0,4r3/pp3k2/2p2n1Q/2N2q2/1PP5/P6P/5P2/3R2K1 b - - 1 30,True,False,True,,,
"['attraction', 'crushing', 'deflection', 'endgame', 'long']",1297.0,6k1/1p2R1p1/p4p1p/3P4/3p4/6QP/PPr2PPq/5K2 b - - 3 23,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",1045.242919921875,False
"['endgame', 'mate', 'mateIn2', 'short']",1325.0,8/p1R5/1p4kp/2p4N/6KP/P1N1r3/1PP2r2/8 b - - 5 37,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame', 'quietMove']",2233.0,8/3p4/p3k3/1p3p1p/5K1P/1PP5/P7/8 w - - 0 32,True,False,True,,,
"['advantage', 'middlegame', 'short']",2129.0,r7/p4pk1/2P3p1/1p1Rb2r/3Nb3/1B2B1P1/P1P2K2/8 w - - 1 33,True,False,False,,,
"['advantage', 'kingsideAttack', 'long', 'middlegame']",1439.0,r3br1k/pppq2b1/2n2nQ1/3N2N1/2P5/4P2P/PP4P1/R4RK1 w - - 5 18,True,False,False,,,
"['crushing', 'endgame', 'short']",1336.0,8/3k4/RK6/P4r1P/1p3n2/1P6/8/8 w - - 9 60,True,False,True,,,
"['crushing', 'discoveredAttack', 'endgame', 'long', 'queensideAttack']",2225.0,2r5/2pk1pbQ/p2p1qp1/8/4P1PP/P7/P1P2P2/1K1R3R b - - 0 22,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'veryLong']",2721.0,8/1R2k3/6p1/8/2p2PK1/1n5P/p5P1/8 b - - 3 41,True,False,True,,,
"['crushing', 'endgame', 'knightEndgame', 'short']",2218.0,8/4n3/3k4/P7/1P1N1p1p/7K/8/8 w - - 0 53,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",1109.0,r5k1/1bp2p2/p2q3Q/1p1nN3/P2Pp3/7P/1PP2PP1/3R2K1 w - - 1 25,True,False,False,,,
"['advantage', 'discoveredAttack', 'middlegame', 'short']",1193.0,r4rk1/1b2bppp/p1p1p3/1pn1P3/3q4/2NB4/PPP2PPP/R2QR1K1 w - - 0 16,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'kingsideAttack', 'short']",1115.7664794921875,True
"['crushing', 'endgame', 'fork', 'long']",1338.0,6k1/pR3pp1/2p4p/2P2Q2/8/3P2PP/5PK1/3qr3 b - - 8 33,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",1804.0,1k2r3/1b2P3/p7/P7/1p1R3p/2P3qP/4Q1P1/2K1R3 b - - 0 37,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1464.9896240234375,True
"['crushing', 'defensiveMove', 'long', 'middlegame']",2006.0,r3k2r/pppb2pp/3p1p2/3Pn3/2B5/N1P5/PP3PPP/R2R2K1 b kq - 0 14,True,False,True,,,
"['crushing', 'endgame', 'fork', 'short']",1520.0,1r4k1/3b1p1p/3p2pQ/1pp1p3/4Pq2/P2P4/1P3PP1/3R2KR b - - 1 29,True,False,False,,,
"['crushing', 'discoveredAttack', 'interference', 'middlegame', 'short']",910.0,r5r1/q2k2bp/3p1p2/5p1Q/1P2nPP1/1P1B4/1P3R1P/5RK1 w - - 0 27,True,False,False,,,
"['fork', 'mate', 'mateIn2', 'middlegame', 'short']",1117.0,r1bq2rk/pp3R2/5b1p/2p5/2n5/3P3P/PPPQ2P1/R5K1 w - - 0 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",813.2698974609375,False
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",734.0,3r2k1/1Q3pp1/p3p1p1/2B5/8/N1P5/PP1q1PPP/2R3K1 b - - 0 24,True,False,False,,,
"['advantage', 'endgame', 'exposedKing', 'long']",1887.0,8/3k1p1p/Rp4p1/1Np2b2/8/5P1P/1Q4PK/3qr3 w - - 2 39,True,False,False,,,
"['advantage', 'defensiveMove', 'deflection', 'long', 'middlegame']",1800.0,r3k2r/ppp1npp1/5n2/3p1b1p/Q2Pp3/2P1PPqP/PP1NB1PN/R4RK1 w kq - 1 14,False,False,,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",867.0,4k3/R4ppp/1p2p3/2r1P3/2n2PP1/7B/PP5P/1K6 b - - 0 28,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",930.9556274414062,True
"['crushing', 'endgame', 'fork', 'master', 'short']",913.0,6k1/pp1r1p1p/2p3p1/2P1Qp2/4R3/1P3P1P/P5PK/3q4 w - - 6 39,True,False,False,,,
"['doubleCheck', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",2022.0,r1bqrbk1/1p1p1R1p/p1p3p1/4PN1n/2Bn1P2/2N5/PPP2P1P/R3K2R w KQ - 0 18,True,True,True,"['middlegame', 'mateIn2', 'mate', 'doubleCheck', 'kingsideAttack', 'short']",1997.69677734375,True
"['endgame', 'mate', 'mateIn2', 'short']",869.0,1r2N3/3Q2pk/p2pp1r1/2p5/2p5/3P1R2/P6P/7K b - - 0 32,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",731.013427734375,True
['endgame'],970.0,5rk1/5ppp/p3p3/3pP3/P6P/2R3Q1/r2q1PP1/2R3K1 w - - 1 36,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'hangingPiece', 'veryLong']",1993.0,8/8/4p1p1/8/3R3P/3k4/5P2/4K3 b - - 0 61,True,False,False,,,
"['advantage', 'opening', 'short']",2313.0,rnb2rk1/pp3pp1/2p3Qp/2b5/2B1PB2/7P/PqP3P1/RN3R1K w - - 2 13,True,False,False,,,
"['crushing', 'middlegame', 'short']",1174.0,r1b4r/pp3kp1/2B1p2p/2P2bb1/8/2P2NPq/PP3P1P/RN1Q1RK1 b - - 0 14,True,False,False,,,
"['crushing', 'endgame', 'master', 'pawnEndgame', 'short']",816.0,8/1k6/8/4K3/6p1/5pP1/7P/8 w - - 2 44,True,False,True,,,
"['crushing', 'endgame', 'fork', 'short']",681.0,4r2k/p1p3pp/1p3p2/2p5/6P1/2P1P1Nn/P1P1Q2P/7K b - - 0 25,True,False,True,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'queenRookEndgame', 'short']",831.0,6k1/2p2ppp/p7/1p3q2/4r3/1PP5/P4PPP/3R2K1 w - - 0 26,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'queenRookEndgame', 'short']",614.6726684570312,True
"['endgame', 'killBoxMate', 'master', 'mate', 'mateIn1', 'oneMove']",1463.0,6k1/p7/3Q4/3p3P/2q3P1/4K3/PP3rP1/7R b - - 2 26,True,False,False,,,
"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove']",1019.0,5r1k/p6p/2q2p2/6p1/3P2P1/Q1P5/P2B4/4n1K1 w - - 0 34,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",648.7833251953125,True
"['advantage', 'fork', 'middlegame', 'short']",820.0,r4r2/1p1b1B2/p3p2k/5pb1/3p1n2/3P1NQ1/PPP3PP/2R3K1 b - - 3 30,True,True,False,"['middlegame', 'crushing', 'fork', 'short']",781.6866455078125,True
"['crushing', 'endgame', 'long']",710.0,5r2/5pkp/p1b1pRp1/1p2P3/1PqB4/P1P5/5QPP/7K w - - 9 29,True,False,False,,,
"['advantage', 'middlegame', 'queensideAttack', 'short']",2379.0,1r3rk1/p1p1q1pp/2p5/5b2/3P4/2N1PQ2/PP4PP/2K2R1R b - - 0 19,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'pawnEndgame', 'short', 'zugzwang']",1839.0,8/8/3k3p/6pp/1P4K1/8/7P/8 w - - 0 50,True,False,False,,,
"['advantage', 'endgame', 'short']",1685.0,4r2k/7p/3pq1p1/2p5/P4Q2/1PN5/2P2B2/3K4 b - - 2 37,True,False,False,,,
"['crushing', 'long', 'opening']",2446.0,r2q1bnr/ppp1kpp1/2np3p/4P3/2B1PBb1/5N2/PPP2PPP/RN1QK2R b KQ - 0 7,True,False,False,,,
"['crushing', 'endgame', 'short']",1060.0,7k/p1pr2pp/1pp5/4P1Q1/8/P1q3P1/3N3P/4KR2 b - - 3 31,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']",666.0,8/R2R3p/5p2/1kP3p1/1Pr5/P4p2/5P1P/5K2 b - - 0 30,True,True,False,"['endgame', 'mateIn2', 'mate', 'rookEndgame', 'short']",717.52685546875,True
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",507.0,3q2k1/1R2Qppp/3rp1b1/1B6/P1Pr4/8/5PPP/2R3K1 b - - 4 27,True,False,False,,,
"['equality', 'long', 'middlegame']",1952.0,1rb2r2/5p1k/p1q5/4p2p/2P5/2Q1B2p/PP4PN/R6K w - - 0 29,True,False,False,,,
"['deflection', 'mate', 'mateIn2', 'middlegame', 'short']",1244.0,r4r2/1bqN2kp/p3pb2/1p1p4/3Q4/1B4P1/PPP2P1P/R5K1 w - - 0 25,True,False,False,,,
"['hangingPiece', 'mate', 'mateIn2', 'middlegame', 'short']",1070.0,8/6pk/2Q2R1p/7q/rB2P3/7P/r5P1/3R2K1 b - - 0 34,True,False,False,,,
"['advancedPawn', 'endgame', 'mate', 'mateIn2', 'short']",1030.0,6k1/p7/1pK4P/8/5R2/2B4r/r3b3/8 w - - 0 48,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",791.0,8/pb2k2p/3R1rp1/5pQ1/6q1/1B4B1/P4PPP/6K1 b - - 0 32,True,False,False,,,
"['crushing', 'endgame', 'fork', 'short']",728.0,8/6k1/5pn1/6p1/4Q1K1/8/8/8 b - - 15 62,True,False,False,,,
"['crushing', 'deflection', 'long', 'middlegame']",2129.0,r7/ppk1b3/2q4p/2p3rn/4Q3/3R3P/PPP2PP1/R5K1 w - - 6 32,True,True,False,"['middlegame', 'advantage', 'hangingPiece', 'pin', 'short']",1762.131591796875,False
"['discoveredAttack', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",1642.0,1nk4r/ppp1qpp1/8/4p3/2P5/3Q2Pb/P4P1K/1RB1R2B b - - 0 19,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",574.0,6k1/5pp1/Rp2p2p/3pN3/1q1P4/1P6/5PPP/2N3K1 b - - 0 21,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",519.1708374023438,True
"['crushing', 'endgame', 'master', 'quietMove', 'rookEndgame', 'short']",1961.0,3r4/6k1/p1r4p/1pP4K/1P6/P7/3p1R2/3R4 b - - 1 46,True,False,False,,,
"['advantage', 'discoveredAttack', 'middlegame', 'pin', 'short']",1385.0,r1q2rk1/3b2p1/1pn1pp1b/p2pP1NQ/3P1P1P/2PB4/PPKB2P1/R6R b - - 0 18,True,False,False,,,
"['advantage', 'long', 'middlegame', 'trappedPiece']",1874.0,r1b2k1r/ppq2ppp/2p2b2/4p2Q/4P3/1BN5/PPP2PPP/3R1RK1 b - - 7 14,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame', 'zugzwang']",1948.0,8/8/6p1/3k1pKp/5P1P/8/5P2/8 b - - 4 55,True,False,False,,,
"['attraction', 'crushing', 'long', 'middlegame', 'sacrifice']",2837.0,r7/ppkn1q2/2ppR3/5p2/4nB2/bP2N3/P3Q2P/K7 w - - 6 39,True,False,False,,,
"['crushing', 'master', 'middlegame', 'short']",1773.0,r2q1rk1/pp4p1/1np3Pp/2B1p3/6P1/1P3B2/P6P/Q4RK1 w - - 2 27,True,False,False,,,
"['attraction', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']",1604.0,3R1r1k/4Q1pp/8/pP6/P7/2q1p3/5rPP/6RK b - - 5 34,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn1', 'oneMove', 'queenRookEndgame']",447.0,5r1k/pp4pp/8/2rq4/8/8/PP4PP/R4R1K w - - 0 20,True,False,False,,,
"['crushing', 'endgame', 'short']",1365.0,8/2p2R1Q/pkqp4/2p5/4r3/1P2P2P/P1P3P1/6K1 b - - 2 31,True,False,False,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",969.0,7k/8/3q3P/p1pr2Q1/3ppr2/1P6/P1R3P1/3R3K w - - 1 43,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",1228.976806640625,True
"['equality', 'opening', 'short']",1887.0,r1b2rk1/pp1nqpp1/2pB3p/2b5/2P1N3/P4NP1/1P2PPBP/R2Q1RK1 b - - 0 12,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",903.0,r1b5/kp3Bpp/p4nn1/Q1b5/PP1q4/3P4/6PP/5R1K w - - 0 25,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'short']",949.0,r1N2rk1/pp2bppp/4pn2/2Pp4/3p4/4Q3/P2K1PPP/R4B1R b - - 0 15,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",955.0,r3kb1r/pp1qnp1p/2n2p2/1B1N4/8/4PQ1P/PP4P1/R3K2R w KQkq - 0 13,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'master', 'rookEndgame', 'short']",2188.0,8/PR6/6k1/6p1/1P4P1/1K5p/8/r7 b - - 0 58,True,False,False,,,
"['advantage', 'long', 'middlegame']",1822.0,2k4r/pp3p1r/3BpQ2/4P3/3PP3/2q3Pp/7P/1RR3K1 b - - 1 31,True,False,True,,,
"['advantage', 'defensiveMove', 'endgame', 'fork', 'pin', 'veryLong']",2299.0,6k1/p1B3p1/1p4rp/5q2/P7/1P2R3/5QP1/4R1K1 b - - 0 30,True,False,False,,,
"['advantage', 'long', 'middlegame']",1621.0,1k1rq2r/pppb2p1/1n2BP2/2B5/7P/8/PPP1Q3/2KR3R b - - 0 21,True,False,True,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",1151.0,4r3/pp4Q1/4k2p/3N2p1/4P3/1P3P2/KPP2q2/8 w - - 4 35,True,False,True,,,
"['advantage', 'attraction', 'endgame', 'fork', 'sacrifice', 'veryLong']",2367.0,5rk1/5p1p/p4pnQ/4qN2/1P5P/6P1/7K/2R5 w - - 1 31,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'long']",2116.0,8/8/4P3/p6k/P1pPR2p/2Pn1K2/1r6/8 w - - 1 60,True,False,False,,,
"['crushing', 'endgame', 'long']",1944.0,2r5/5p1R/4p1k1/3pP3/P2b4/1rP4K/2RB4/4K3 w - - 0 51,False,False,,,,
"['crushing', 'endgame', 'exposedKing', 'long', 'skewer']",1861.0,8/1p5p/2b1B3/4N3/8/6k1/P6r/2R2K2 b - - 3 40,True,True,False,"['endgame', 'advantage', 'skewer', 'short']",1369.145263671875,False
"['advantage', 'attraction', 'deflection', 'long', 'middlegame', 'sacrifice']",1369.0,6k1/ppn1r2p/2p2bp1/2N2b2/1PP2P2/P3B2P/4BK2/4R3 b - - 0 26,True,False,False,,,
"['exposedKing', 'long', 'mate', 'mateIn3', 'middlegame', 'triangleMate']",1705.0,r7/pb3k2/2q2r1p/1p2R3/2p3Q1/8/P1P2PPP/R5K1 w - - 4 25,True,False,False,,,
"['advantage', 'master', 'middlegame', 'pin', 'short']",1631.0,r3k2r/p4ppp/4b3/q2p4/p1NP2P1/1PK1Q2P/P1PN4/R6R b kq - 1 20,False,False,,,,
"['crushing', 'master', 'middlegame', 'short']",2149.0,2rr2k1/4bppp/4pn2/1B2B3/Np1P4/1b2P3/5PPP/1RR3K1 b - - 1 22,True,False,False,,,
"['crushing', 'endgame', 'long', 'pin', 'queenEndgame']",2197.0,8/8/2Q2Pk1/3p4/3P4/2p1P2P/1q6/q4QK1 b - - 1 53,True,False,False,,,
"['deflection', 'endgame', 'exposedKing', 'long', 'mate', 'mateIn3', 'queenRookEndgame']",1031.0,6k1/ppR5/5pp1/2p5/2P2R2/1P1r1RPK/P2r3P/4q3 w - - 10 34,True,False,True,,,
"['attraction', 'crushing', 'endgame', 'fork', 'long']",1102.0,3b2rR/1q4k1/p2p1pP1/1p1NpP2/2p1P3/P1P5/1P5K/7R w - - 3 46,True,True,False,"['endgame', 'crushing', 'skewer', 'short']",1323.678955078125,False
