target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match,main_line,best_move_matches
"['short', 'endgame', 'queenEndgame', 'crushing', 'fork']",3109.33740234375,8/5Q2/4p3/2q5/6k1/8/5PK1/8 w - - 0 52,f2f3,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'capturingDefender']",2063.2421875,r1bqkbnr/pp3ppp/2n5/4N3/2BP4/8/PP3PPP/RNBQK2R b KQkq - 0 7,c6e5,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'sacrifice']",886.2227172851562,8/8/3K4/1P6/3k4/4p3/1b6/5B2 w - - 0 45,b5b6,True,False,False,,,,,
"['short', 'endgame', 'knightEndgame', 'advantage', 'castling']",2991.522216796875,4kN2/8/4P1K1/8/8/8/8/8 b - - 0 57,e8g8,True,False,True,,,,,
"['oneMove', 'opening', 'crushing', 'underPromotion']",3137.677001953125,r1bq2kr/pppp2pp/1b6/4n1N1/3P4/2P5/PP4PP/RN1Q1RK1 w - - 0 12,d1b3,True,False,False,,,,,
"['short', 'middlegame', 'mate', 'mateIn5', 'doubleBishopMate']",2060.595947265625,r4r1k/ppR4p/4b1p1/6B1/8/1B6/Pq3PPP/6K1 w - - 0 25,g5f6,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'quietMove']",2341.93408203125,2kr4/ppp5/2q5/4R1Q1/8/2P3Br/PPP2P2/R5K1 b - - 0 25,d8h8,True,False,False,,,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'attraction']",984.1585693359375,8/8/8/2p1pkpp/2P5/3K1PPP/8/8 b - - 0 41,e5e4,True,False,False,,,,,
"['oneMove', 'opening', 'crushing', 'deflection']",1653.38671875,r1bqkb1r/pp2pppp/5n2/n7/2B5/2N2N2/PP3PPP/R1BQK2R w KQkq - 2 9,c4b5,True,True,False,"['opening', 'crushing', 'deflection', 'attackingF2F7', 'short']",1702.4580078125,True,c4f7 e8f7 d1d8,False
"['short', 'middlegame', 'crushing', 'equality']",1225.482666015625,5rk1/3n1rp1/7p/4q3/8/R3Q2P/5PP1/5RK1 w - - 0 31,e3e5,True,False,False,,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'doubleCheck']",386.40252685546875,8/8/5k2/3p1pp1/3P3P/3BPK2/5P2/8 b - - 0 33,g5h4,True,False,True,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'capturingDefender']",394.66265869140625,8/8/6p1/5pP1/3k1P1p/5K1N/8/8 w - - 0 62,h3f4,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'discoveredAttack']",2459.203369140625,5r2/8/8/8/4pkP1/8/5KQ1/8 b - - 0 62,f4g5,True,False,False,,,,,
"['veryLong', 'endgame', 'knightEndgame', 'crushing', 'promotion']",998.7435302734375,8/8/2p3K1/3kN3/2n2P2/8/8/8 b - - 0 52,c4e5,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'underPromotion']",725.772216796875,3r1rk1/p5pp/1p6/3p3q/5b2/2P1B2P/PP1Q2K1/3RR3 w - - 0 29,e3f4,True,False,False,,,,,
"['short', 'opening', 'advantage', 'exposedKing']",2543.838623046875,rnbqk2r/ppp2ppp/3P4/8/4n3/2P5/PP4PP/RNBQKBNR b KQkq - 0 7,d8h4,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'crushing', 'kingsideAttack']",2713.603515625,2r3k1/p5p1/1p2p2p/3pPp2/3P4/2P3RR/Pq4PP/6K1 w - - 0 29,g3g7,True,False,False,,,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'crushing', 'skewer']",341.6627502441406,8/7k/8/8/6Q1/4P1K1/7P/2r5 b - - 0 41,c1g1,True,False,True,,,,,
"['short', 'opening', 'advantage', 'sacrifice']",1267.0137939453125,r1bq1b1r/ppp2kp1/2np3p/4p3/4Q3/5N2/PPP2PPP/RNB1K2R w KQ - 0 10,f3g5,True,False,False,,,,,
"['long', 'endgame', 'pawnEndgame', 'crushing', 'interference']",1022.5481567382812,8/8/6p1/5k1p/3K1P1P/6P1/8/8 b - - 2 52,f5g4,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'clearance']",2377.383056640625,r4rk1/pR3ppp/5b2/8/4N3/5Q2/q4PPP/5RK1 w - - 0 20,e4f6,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'advantage', 'clearance']",337.5511169433594,b4k2/7p/8/3p4/8/1B6/6PP/6K1 b - - 0 32,d5b3,True,False,False,,,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'crushing', 'quietMove']",2014.72509765625,6rk/Q7/2p5/3r4/8/2P5/P1K5/8 b - - 0 38,g8g2,True,False,False,,,,,
"['veryLong', 'middlegame', 'advantage', 'deflection']",2059.48583984375,3r1rk1/p3qppp/1p6/8/2b5/1Q6/PP3PPP/2R1R1K1 w - - 0 22,e1e7,True,False,True,,,,,
"['oneMove', 'endgame', 'queenEndgame', 'crushing', 'attraction']",1688.9273681640625,8/3Q4/7k/5qp1/7P/6K1/8/8 w - - 1 56,h4g5,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'equality']",2183.7841796875,r1bq1rk1/pppp1ppp/2n5/2b2N2/2B1n3/2p5/PP3PPP/RNBQ1RK1 w - - 0 10,d1h5,True,False,False,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'queensideAttack']",339.13128662109375,1k6/1p3Kn1/pPp1R3/P1Pp4/3P4/8/8/8 w - - 2 51,e6e8,True,False,False,,,,,
"['long', 'endgame', 'rookEndgame', 'advantage', 'quietMove']",2113.229248046875,8/1R6/8/2rp4/2k2P2/5K2/8/8 w - - 2 51,f4f5,True,False,False,,,,,
"['long', 'opening', 'mate', 'mateIn5', 'anastasiaMate']",2403.046142578125,rnbq1r2/ppp2ppk/8/3N4/8/8/PPPP1KPP/RNBQ4 w - - 0 12,d1h5,True,False,True,,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'xRayAttack']",1650.8201904296875,4b3/4P3/7p/8/2K3kP/pB6/8/8 b - - 0 44,e8f7,True,False,False,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'advantage', 'trappedPiece']",1372.4007568359375,8/8/8/pR2pk2/8/rPK5/8/8 w - - 0 42,c3b2,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'zugzwang']",2241.271484375,r5k1/1R4b1/r3p1Qp/8/3q4/7P/5PP1/1R4K1 w - - 1 32,b7g7,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'fork']",1100.37744140625,r4rk1/ppp3pp/8/2b5/4R3/8/PP3PPP/RNB3K1 b - - 0 15,c5f2,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'exposedKing']",600.482177734375,8/5K2/7k/8/5p2/4B3/8/4b3 w - - 0 49,e3f4,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'doubleCheck']",3248.32275390625,r1b2r2/pp3p1k/4p1p1/3p2qP/8/2P5/PPQ2PP1/1K1R3R w - - 0 20,h5g6,True,False,False,,,,,
"['veryLong', 'endgame', 'rookEndgame', 'advantage', 'quietMove']",2825.023681640625,5r2/4R3/8/6K1/6Pp/6k1/8/8 b - - 0 48,f8g8,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'xRayAttack']",1384.4801025390625,2r5/pk6/2qbN3/8/8/3QB3/P4PPP/2R3K1 b - - 2 28,c6c1,True,False,False,,,,,
"['oneMove', 'opening', 'mate', 'mateIn4', 'smotheredMate']",592.89453125,r1bqk2r/pp1p1ppp/3n1n2/8/8/7P/PP1QPPP1/R1B1KB1R w KQkq - 0 12,d2d6,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'xRayAttack']",2106.334716796875,3r2k1/p2r1ppp/1b3q2/1Q2N3/8/8/P4PPP/3R2K1 w - - 0 26,e5d7,True,False,False,,,,,
"['short', 'endgame', 'queenRookEndgame', 'advantage', 'fork']",1909.055908203125,2R5/7k/6p1/8/5q2/3R4/5P2/6K1 b - - 0 42,f4g4,True,False,False,,,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'crushing', 'doubleCheck']",2948.619873046875,8/7k/4p1p1/3pq1KP/8/5q1R/8/8 w - - 0 45,h5g6,True,False,False,,,,,
"['veryLong', 'opening', 'advantage', 'deflection']",1331.3516845703125,r2qkbnr/ppp1pppp/3p4/8/4b3/2Q5/PPP2PPP/RNB1KB1R w KQkq - 0 8,f1b5,True,False,False,,,,,
"['oneMove', 'endgame', 'queenEndgame', 'mate', 'mateIn4', 'smotheredMate']",3024.665771484375,8/8/8/5p2/6pQ/3q2P1/4kPKP/8 b - - 0 48,d3e4,True,False,False,,,,,
"['short', 'opening', 'advantage', 'fork']",2511.003662109375,r2qk2r/ppp2ppp/3p4/3Pn3/4n1b1/5N2/PB3PPP/RN1Q1RK1 w kq - 0 12,d1a4,True,False,False,,,,,
"['long', 'opening', 'advantage', 'deflection']",1180.93896484375,rnb1k2r/pppp2pp/5q2/8/1bP5/2N5/PP2PPPP/R2QKBNR b KQkq - 0 7,b4c3,True,True,False,"['opening', 'advantage', 'deflection', 'long']",993.3532104492188,True,b4c3 b2c3 f6c3 d1d2 c3a1,True
"['veryLong', 'middlegame', 'advantage', 'pin']",2043.003173828125,r3r1k1/p4ppp/8/1Qb5/8/q7/P4PPP/1R2R1K1 w - - 0 22,e1e8,True,True,False,"['middlegame', 'advantage', 'short']",1279.8748779296875,False,e1e8 a8e8 b5e8,True
"['veryLong', 'opening', 'advantage', 'intermezzo']",661.68603515625,r2qk2r/pp1b1ppp/2Bbp3/8/Q2P4/2n5/PP3PPP/R1B1KB1R w KQkq - 0 11,c6d7,True,True,False,"['opening', 'advantage', 'long']",1431.3709716796875,False,c6d7 d8d7 a4d7 e8d7 b2c3,True
"['short', 'middlegame', 'crushing', 'doubleCheck']",445.21710205078125,r1b1k2r/ppp2ppp/2n5/8/4B3/8/PPP2PPP/RN2R1K1 w kq - 1 12,e4c6,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'trappedPiece']",2511.087646484375,3k2nr/5ppp/4p3/1r1p4/q7/8/3Q1PPP/2RR2K1 w - - 0 23,c1a1,True,False,False,,,,,
"['short', 'endgame', 'queenRookEndgame', 'crushing', 'quietMove']",3139.763671875,q7/1R4PK/8/8/1P6/8/7k/8 w - - 1 55,b7e7,True,False,False,,,,,
"['long', 'opening', 'crushing', 'underPromotion']",1880.9329833984375,r1bqk2r/ppp1bppp/3p1n2/4p3/2B1P3/2NP4/PPP2PPP/R1BQK2R b KQkq - 1 7,d6d5,True,False,False,,,,,
"['short', 'opening', 'crushing', 'equality']",475.2204895019531,r1bqr1k1/ppp2ppp/2B2n2/8/4P3/8/PPPb1PPP/RN1QK2R w KQ - 0 11,d1d2,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'advancedPawn']",857.0799560546875,4r1k1/pp2qrpp/4P3/2np4/8/1P3N2/P3Q1PP/4R1K1 w - - 0 25,e6f7,True,True,False,"['middlegame', 'advantage', 'attraction', 'deflection', 'advancedPawn', 'veryLong']",1776.93212890625,True,e6f7 g8f7 f3g5 f7g6 e2e7 e8e7 e1e7,True
"['short', 'opening', 'crushing', 'discoveredAttack']",3027.1552734375,r2q1r1k/ppp3pp/2nb4/3B4/4n3/8/PPP2PPP/RNBQ1RK1 b - - 2 12,d6h2,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'intermezzo']",1374.3424072265625,r2qk1nr/1pp2ppp/p1p5/4b3/4P1b1/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 8,d1d8,True,True,False,"['opening', 'advantage', 'short']",1402.533935546875,False,d1d8 a8d8 f3e5,True
"['oneMove', 'middlegame', 'crushing', 'equality']",3238.32958984375,r3k2r/pp1n2pp/5p2/4q3/8/8/P3QPPP/3RR1K1 w kq - 0 22,e2f3,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'attraction']",3243.867919921875,1r4k1/5rbp/6p1/8/q7/1p1Q4/6PP/1R3RK1 w - - 0 27,f1f7,True,False,True,,,,,
"['short', 'opening', 'advantage', 'doubleCheck']",2515.0537109375,r1bq3r/pppp1kpp/2n5/4P3/6n1/4bN2/PPP3PP/RNBQ1RK1 w - - 0 9,f3g5,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'sacrifice']",2671.157958984375,r4rk1/pp3pp1/2n1p2p/3pP2Q/3P3N/2P5/Pq4PP/R4RK1 w - - 0 20,f1f6,True,False,False,,,,,
"['short', 'endgame', 'pawnEndgame', 'crushing', 'equality']",2444.22021484375,8/3K2p1/5k2/8/6P1/8/8/8 b - - 0 49,f6e5,True,False,True,,,,,
"['short', 'middlegame', 'advantage', 'discoveredAttack']",1844.8138427734375,r1bq1rk1/p5pp/2p5/3p1p2/4NB2/5Q2/PPP2PPP/R4RK1 b - - 0 15,f5e4,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'crushing', 'clearance']",1061.32275390625,1kr5/8/8/4P3/Q2P4/1K6/2r5/8 b - - 0 52,c2b2,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'attraction']",1437.175048828125,3r4/1k6/1p2Q3/4P3/2K5/8/8/1r6 b - - 2 51,b6b5,True,False,False,,,,,
"['veryLong', 'endgame', 'pawnEndgame', 'mate', 'mateIn5', 'dovetailMate']",2637.11083984375,8/5p2/4k1p1/7p/4K2P/4P1P1/5P2/8 b - - 0 47,e6f6,True,False,True,,,,,
"['veryLong', 'middlegame', 'crushing', 'clearance']",1236.869384765625,4r1k1/p1q2pbp/6p1/2B5/1r6/8/P4PPP/2R1R1K1 w - - 0 22,e1e8,True,False,False,,,,,
"['long', 'opening', 'crushing', 'interference']",2491.875732421875,rnbq2k1/ppp2ppp/8/4P3/1b1Nn3/2N5/PPP1B1PP/R1BQ1RK1 b - - 0 11,d8d4,True,False,False,,,,,
"['long', 'opening', 'crushing', 'interference']",753.9442138671875,rnb1k2r/pp1p1ppp/4p3/q7/1b1NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 2 8,b4c3,True,False,False,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'advantage', 'quietMove']",1985.8475341796875,8/8/2K1p3/5p2/8/6k1/R7/8 b - - 1 55,f5f4,True,False,False,,,,,
"['veryLong', 'opening', 'advantage', 'deflection']",402.3756103515625,r2qk1nr/p2b1ppp/8/1N2P3/8/8/PPP2bPP/R1BQ1RK1 w kq - 0 13,f1f2,True,False,False,,,,,
"['veryLong', 'opening', 'mate', 'mateIn5', 'anastasiaMate']",2983.292724609375,rnbq1r2/pp2p1kp/3p2p1/6N1/6n1/5Q2/PPP2PP1/R1B1K2R w KQ - 0 13,h1h7,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'hangingPiece']",2328.2548828125,2r1r1k1/p4Rpp/3Q4/8/8/2N5/Pq3PPP/5RK1 b - - 0 22,g8f7,True,False,False,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'advantage', 'skewer']",2317.2021484375,8/8/8/4k3/6P1/4K3/1r6/3R4 b - - 0 53,b2b3,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'interference']",763.3603515625,rnb1kb1r/pp2qppp/2p2n2/1N1p4/3P1B2/8/PPP2PPP/R2QKBNR w KQkq - 0 7,b5c7,True,False,False,,,,,
"['oneMove', 'endgame', 'pawnEndgame', 'crushing', 'equality']",3271.218017578125,8/8/2pk1K2/pp6/8/PPP5/8/8 b - - 0 46,c6c5,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'advancedPawn']",1695.139404296875,r2r2k1/p2q1ppp/1N6/8/3pR3/1PQ5/P4PPP/4R1K1 b - - 0 24,d4c3,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'enPassant']",1996.1444091796875,r1b2rk1/pp2q1pp/4p1n1/3pPp1Q/8/2PB4/PP1N2PP/R4RK1 w - f6 0 17,e5f6,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'intermezzo']",520.0477294921875,4Rrk1/p1p2ppp/1p6/8/3P4/2P2q2/PP3PPP/5RK1 w - - 0 22,e8f8,True,True,False,"['endgame', 'crushing', 'queenRookEndgame', 'short']",1026.767822265625,False,e8f8 g8f8 g2f3,True
"['long', 'middlegame', 'crushing', 'enPassant']",611.3516845703125,2r3k1/p2b1p1p/1q2p1p1/2RpP3/3r4/8/PPQ2PPP/2R3K1 w - - 0 24,c5c8,True,False,False,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'crushing', 'exposedKing']",2578.45166015625,8/8/8/6R1/1P6/4k3/7r/3K4 b - - 0 52,h2h4,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'discoveredAttack']",375.35345458984375,r3r1k1/pp3ppp/2n5/5q2/4R3/8/PPQ2PPP/R5K1 w - - 1 21,e4e8,True,True,False,"['middlegame', 'crushing', 'discoveredAttack', 'short']",842.290771484375,True,e4e8 a8e8 c2f5,True
"['long', 'endgame', 'queenEndgame', 'crushing', 'enPassant']",418.79791259765625,5q2/3K1p1k/5Qp1/6P1/8/8/8/8 w - - 1 54,f6f7,True,False,True,,,,,
"['oneMove', 'opening', 'advantage', 'equality']",2910.319580078125,r1bqkb1r/ppp2ppp/3p4/8/2Bpn3/8/PPP2PPP/RNBQR1K1 w kq - 0 9,d1e2,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'xRayAttack']",1280.390380859375,1r4k1/5ppp/QR1r4/3p4/3Pq3/4PN2/5PPP/1R4K1 b - - 0 25,e4b1,True,False,False,,,,,
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'quietMove']",486.6510009765625,8/8/1p6/6K1/k5Q1/6P1/3q4/8 w - - 1 53,g4f4,False,False,,,,,,
"['oneMove', 'middlegame', 'advantage', 'pin']",1427.34228515625,1r3rk1/4Q1pp/6q1/8/3B4/5N2/5PPP/R5K1 b - - 0 29,f8f3,True,False,False,,,,,
"['long', 'endgame', 'pawnEndgame', 'crushing', 'kingsideAttack']",2192.538818359375,8/8/1p2p1k1/p2p1p2/P1pPPP2/2P2K2/1P6/8 b - - 0 40,f5e4,True,False,False,,,,,
"['oneMove', 'endgame', 'knightEndgame', 'advantage', 'advancedPawn']",1153.7684326171875,8/8/8/6K1/1k1N4/1p6/8/8 b - - 0 59,b3b2,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'sacrifice']",1796.647216796875,r4rk1/pp3ppp/1qp2b2/7Q/8/2N5/PPP3PP/4RR1K w - - 2 19,f1f6,True,False,False,,,,,
"['oneMove', 'opening', 'crushing', 'fork']",3127.80029296875,r1bq1b1r/pp4pp/3k4/4p1N1/3n4/8/PPP3PP/R1BQ1RK1 w - - 0 13,g5f7,True,False,False,,,,,
"['veryLong', 'endgame', 'knightEndgame', 'advantage', 'exposedKing']",1632.948486328125,8/7p/6p1/3kp3/2N5/3K4/6PP/8 b - - 0 42,e5e4,True,False,False,,,,,
"['short', 'opening', 'crushing', 'interference']",1772.6722412109375,r2qkb1r/pp3ppp/4b3/3pP3/1n1N4/8/PP1B1PPP/R2QKB1R w KQkq - 1 11,f1b5,True,False,False,,,,,
"['veryLong', 'middlegame', 'mate', 'mateIn5', 'doubleBishopMate']",1787.08984375,5r1k/p5bp/8/3B2B1/8/6qP/PP4P1/5R1K w - - 0 28,f1f8,True,False,False,,,,,
"['veryLong', 'endgame', 'queenEndgame', 'crushing', 'doubleCheck']",2476.836181640625,6Q1/8/8/8/4qp2/7P/6P1/4k2K b - - 0 46,e1f2,True,True,False,"['endgame', 'advantage', 'deflection', 'quietMove', 'discoveredAttack', 'skewer', 'queenEndgame', 'veryLong']",2238.997314453125,False,e4b1 h3h4 e1f2 h1h2 b1g1 h2h3 g1h1 h3g4 h1g2 g4f5 g2g8,False
"['oneMove', 'middlegame', 'mate', 'mateIn3', 'backRankMate']",884.0805053710938,r1br2k1/p1p1bppp/8/8/4R3/8/PPP2PPP/RNB3K1 b - - 0 13,d8d1,True,True,False,"['middlegame', 'mateIn2', 'mate', 'backRankMate', 'fork', 'short']",647.381591796875,False,d8d1 e4e1 d1e1,True
"['oneMove', 'middlegame', 'crushing', 'exposedKing']",3050.7490234375,3r3k/pp4pp/4Qn2/6q1/8/2N5/PP6/R3RK2 b - - 0 26,g5f4,True,False,True,,,,,
"['long', 'middlegame', 'advantage', 'underPromotion']",780.99609375,5r2/7k/3q2pp/4p3/4B3/1r6/5QPP/5R1K w - - 0 38,f2f8,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'discoveredAttack']",977.4923706054688,r1b1r1k1/pp3ppp/4p3/3Q4/4N3/8/PP3PPP/R3R1K1 b - - 0 17,e6d5,True,False,False,,,,,
"['short', 'endgame', 'queenRookEndgame', 'mate', 'mateIn4', 'backRankMate']",1996.609375,r5k1/pRRq1ppp/8/8/8/8/5K2/8 w - - 0 33,b7b8,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'advantage', 'equality']",810.4705200195312,8/8/1b6/3p4/4K1k1/2P5/8/8 w - - 0 49,e4d5,True,False,False,,,,,
"['oneMove', 'endgame', 'knightEndgame', 'crushing', 'queensideAttack']",2881.9892578125,8/8/p1k5/4K1p1/2P4p/1P3PPP/P7/1n6 b - - 0 40,c6c5,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'castling']",950.4052734375,r1b1k2r/ppp2ppp/2p5/8/4n3/2B5/PPP2PPP/R3KB1R w KQkq - 0 11,e1c1,True,False,False,,,,,
"['long', 'opening', 'mate', 'mateIn5', 'backRankMate']",1307.9599609375,rn1qk2r/pQp2ppp/8/8/1b6/8/PPP2PPP/RNB2KNR b kq - 0 10,d8d1,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",706.6732177734375,False,d8d1,True
"['oneMove', 'opening', 'advantage', 'castling']",3043.773681640625,r1bqkb1r/ppp2ppp/8/6B1/2B1n3/2N5/PP3PPP/R2QK2R w KQkq - 0 11,e1g1,True,False,False,,,,,
"['short', 'opening', 'crushing', 'interference']",1469.62890625,r1bq1rk1/ppp1bppp/8/8/2BP4/5Q2/PPP3PP/RNB2RK1 b - - 0 11,d8d4,True,False,False,,,,,
"['veryLong', 'opening', 'advantage', 'attraction']",1995.66552734375,r1bqk2r/pp3ppp/2n1pn2/3pN1B1/3P4/4P3/PP3PPP/R2QKB1R b KQkq - 0 9,d8a5,True,False,False,,,,,
"['long', 'opening', 'advantage', 'intermezzo']",1844.2884521484375,r1bqk2r/ppp2ppp/3p1n2/4n3/1B6/2N2N2/PPP2PPP/R2QKB1R b KQkq - 0 9,e5f3,True,False,False,,,,,
"['short', 'endgame', 'queenEndgame', 'advantage', 'capturingDefender']",1209.94775390625,8/6pk/7p/4p3/3q1PQ1/7P/6PK/8 b - - 0 37,d4g4,True,False,False,,,,,
"['short', 'middlegame', 'mate', 'mateIn2', 'doubleBishopMate']",2198.568359375,7k/p6p/3rB2Q/8/3q4/6P1/PP3b1P/R4R1K b - - 0 28,d4e4,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",1047.037841796875,False,d4e4,True
"['long', 'opening', 'crushing', 'quietMove']",2666.009033203125,r1bq1rk1/ppp2ppp/2P5/8/2B3n1/2N5/PPP3PP/R1BQR1K1 b - - 0 12,d8h4,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'attraction']",1191.7232666015625,r6r/pp2kppp/4p3/2qpP3/Q2n4/8/P4PPP/1R3RK1 w - - 0 18,b1b7,True,False,False,,,,,
"['oneMove', 'middlegame', 'mate', 'mateIn2', 'backRankMate']",3077.710205078125,6k1/5ppp/8/3NN3/r3n3/8/1r3PPP/3R2K1 w - - 0 27,d5e7,True,False,False,,,,,
"['long', 'endgame', 'rookEndgame', 'advantage', 'sacrifice']",766.390380859375,8/6P1/4pR2/3pk1r1/8/8/6RK/5r2 w - - 0 41,g2g5,True,False,False,,,,,
"['short', 'opening', 'advantage', 'underPromotion']",2386.573486328125,r1bq1rk1/pppp1ppp/8/3nb3/2B5/8/PPP2PPP/RNBQ1RK1 w - - 0 11,d1h5,True,False,False,,,,,
"['short', 'endgame', 'knightEndgame', 'crushing', 'hangingPiece']",1900.888916015625,8/8/4n3/5K2/8/5p2/k1N5/8 w - - 0 59,f5e6,True,False,True,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'crushing', 'hangingPiece']",1801.628662109375,8/5k2/6R1/5r2/7P/8/4K3/8 b - - 0 58,f7g6,True,False,True,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'mate', 'mateIn5', 'anastasiaMate']",376.03668212890625,7k/3r4/8/1R6/8/4PPPK/6P1/8 b - - 0 48,d7h7,True,False,True,,,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'underPromotion']",1961.8341064453125,8/8/2k5/p3p2p/P6P/5KP1/8/8 w - - 0 46,g3g4,True,True,False,"['endgame', 'advantage', 'quietMove', 'pawnEndgame', 'veryLong']",1884.3897705078125,False,g3g4 h5g4 f3g4 c6d5 h4h5 d5e6 g4g5 e5e4 g5f4 e6f6 f4e4,True
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'advancedPawn']",2288.19140625,8/8/B7/8/4p3/3pk3/8/4K3 b - - 0 59,d3d2,True,False,True,,,,,
"['long', 'endgame', 'bishopEndgame', 'crushing', 'doubleCheck']",691.3790283203125,8/2b5/5k2/1p1ppPp1/1P4P1/2B1PK2/8/8 b - - 0 41,e5e4,True,False,False,,,,,
"['short', 'opening', 'advantage', 'xRayAttack']",2651.520751953125,r2qkbnr/pQ3ppp/2n1p3/5b2/3P4/2N5/PP2PPPP/R1B1KBNR b KQkq - 0 8,c6a5,True,False,False,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'zugzwang']",379.08404541015625,8/4n3/4k3/2KNP1p1/3P2Pp/7P/8/8 b - - 0 51,e7d5,True,False,False,,,,,
"['short', 'opening', 'crushing', 'clearance']",3024.302001953125,r1bq1b1r/ppp2kpp/2n5/8/3p4/8/PPP2PPP/RNBQR1K1 w - - 0 12,d1h5,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'intermezzo']",3186.639404296875,3r1rk1/p5pp/8/5p1Q/q7/3Bb1P1/5PK1/7R w - - 0 31,h5h7,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'queensideAttack']",2297.623779296875,1rr3k1/p3p2p/5npQ/8/1q4P1/1PN2P2/P1P5/1K1R3R b - - 0 26,c8c3,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'discoveredAttack']",1142.88427734375,r4rk1/p1p2ppp/2Qb1q2/8/3P4/5N2/PP3PPP/R4RK1 b - - 0 16,d6h2,True,True,False,"['middlegame', 'advantage', 'discoveredAttack', 'short']",1024.109375,True,d6h2 f3h2 f6c6,True
"['long', 'endgame', 'rookEndgame', 'advantage', 'enPassant']",2255.105224609375,4k3/8/7p/5RpP/6P1/8/7K/4r3 w - g6 0 53,h5g6,True,False,True,,,,,
"['short', 'middlegame', 'crushing', 'defensiveMove']",558.2647094726562,r4rk1/pp3ppp/2bQ4/8/8/2NP4/PPPK2q1/R4R2 w - - 0 21,f1f2,True,False,False,,,,,
"['short', 'opening', 'crushing', 'castling']",2357.7568359375,r1b1k2r/ppp2ppp/2q5/2b5/2B1n3/8/PPP2PPP/RNBQR1K1 b kq - 3 11,e8g8,True,False,False,,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'advantage', 'doubleCheck']",2053.86279296875,1b6/1P6/5B2/2k1pp2/8/3K1P2/8/8 b - - 3 51,e5e4,True,False,True,,,,,
