target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match,main_line,best_move_matches
"['short', 'middlegame', 'advantage', 'zugzwang']",2696.80078125,r7/pp1R4/1qp1pp1b/5n2/5p1k/2P4P/PPQ2PP1/1K3B2 w - - 1 34,f1d3,True,False,False,,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'mate', 'mateIn5', 'hookMate']",990.5908813476562,8/6pp/4p3/4p3/4P3/2k2P1P/1pp3P1/4K3 w - - 0 49,e1d2,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'advancedPawn']",2068.2626953125,2r2b2/Q1p3pk/1pP4p/PP2p3/7q/4B1N1/2b2PPP/5RK1 w - - 3 30,a5b6,True,False,False,,,,,
"['veryLong', 'opening', 'crushing', 'clearance']",2430.356201171875,rn2kb1r/p1B2ppp/1pb1pn2/q3N3/3P4/4P3/PP1Q1PPP/2R1KB1R w Kkq - 4 13,e5c6,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'fork']",607.123291015625,r3r1k1/1pp2p1p/1n4p1/6q1/p2PR3/P2B1P2/1P2Q1PP/4R1K1 w - - 1 22,e4e8,True,True,False,"['middlegame', 'advantage', 'kingsideAttack', 'short']",325.1414794921875,False,e4e8 a8e8 e2e8,True
"['short', 'endgame', 'knightEndgame', 'crushing', 'castling']",2999.846923828125,5k2/8/5p2/5K1p/2p4P/p1Nn4/8/4N3 w - - 2 51,e1c1,True,False,False,,,,,
"['short', 'opening', 'advantage', 'intermezzo']",2039.5281982421875,rnb3nr/pp3kp1/1bpp3p/8/NP1Nq3/2P5/P2PB1PP/R1BQ1K1R w - - 0 12,a4b6,True,False,False,,,,,
"['long', 'endgame', 'rookEndgame', 'advantage', 'xRayAttack']",734.7469482421875,4r1k1/p3P1pp/1p3p2/2r5/8/P6P/1P4P1/3RR1K1 w - - 2 29,d1d8,True,False,False,,,,,
"['oneMove', 'opening', 'crushing', 'defensiveMove']",622.7984619140625,r1b1k2r/pp1pppbp/2n3p1/q3P3/3P4/5NP1/PP3PBP/R1BQK2R w KQkq - 1 11,c1d2,True,False,False,,,,,
"['short', 'endgame', 'queenEndgame', 'crushing', 'hangingPiece']",3002.096435546875,4K3/2Q1P3/8/8/8/4P1q1/1p6/1k6 b - - 12 73,g3c7,True,False,False,,,,,
"['short', 'opening', 'crushing', 'clearance']",426.74456787109375,r1b1k2r/pp1pppbp/6p1/N1p5/1nP1P3/P7/1PQ1NPPP/1R2KB1R b Kkq - 0 12,b4c2,True,False,False,,,,,
"['long', 'opening', 'crushing', 'clearance']",1538.64892578125,2kr1bnr/ppp1pppp/8/5q2/3Bn3/5B1P/PPP2PP1/RN1Q1RK1 w - - 0 12,f3e4,True,False,False,,,,,
"['long', 'endgame', 'bishopEndgame', 'advantage', 'queensideAttack']",1944.146728515625,8/5p1p/4p1pP/k2pP1P1/b1p2P2/2P1b3/1KB5/2P1B3 b - - 1 32,e3c1,False,False,,,,,,
"['oneMove', 'opening', 'advantage', 'zugzwang']",504.74517822265625,r1bq1rk1/1pp2pp1/p1p4p/2b1p3/4P1n1/2PP3P/PP1N1qP1/R1BQNRK1 w - - 0 11,f1f2,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'exposedKing']",3224.427978515625,2k3r1/pp3p1p/1qp5/8/5Q2/7P/PPP2Pr1/R2N1R1K b - - 1 21,g8d8,True,False,False,,,,,
"['short', 'opening', 'advantage', 'xRayAttack']",2003.464111328125,r1b1k2r/pp3ppp/1q2p1n1/3pP3/1b1n4/5N2/PP1BBPPP/RN1QK2R w KQkq - 0 11,d1a4,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'deflection']",1418.2939453125,r2qkbnr/pp2p1pp/4b3/5p2/2Qnp3/8/PP1PBPPP/RNB1K1NR w KQkq - 2 9,c4d4,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'trappedPiece']",1554.916748046875,3rkb1r/pp1bpppp/8/n1PQP3/5P2/2P1B1qP/4B1P1/RN1K2NR b k - 6 16,d7f5,True,False,False,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'equality']",1322.465576171875,8/7p/7K/5p2/4n2P/1k2N1P1/8/8 b - - 2 53,f5f4,True,False,False,,,,,
"['short', 'endgame', 'queenEndgame', 'advantage', 'advancedPawn']",1607.3896484375,5Q2/2Q5/4K3/8/8/2P2pp1/4p1k1/3q4 b - - 4 75,f3f2,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'discoveredAttack']",1566.019287109375,8/4K3/5p1p/6bP/1p1kP1P1/1B6/2P5/8 b - - 8 47,e4f3,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'discoveredAttack']",2312.4833984375,2r5/3q3k/3p2r1/p5n1/2P1Pp2/P2Q1P1P/B2N1B2/R5K1 b - - 0 36,g5f3,True,False,False,,,,,
"['long', 'endgame', 'rookEndgame', 'crushing', 'exposedKing']",3134.197265625,8/8/1P2p1k1/P7/5p2/R5p1/r7/7K b - - 3 46,a2a3,True,False,False,,,,,
"['short', 'opening', 'advantage', 'zugzwang']",1651.442626953125,1k1r2nr/pp3ppp/2nq4/2p5/2P2Pbb/2Np1NP1/PP4KP/R1BQ1B1R w - - 0 16,d1d3,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'doubleCheck']",629.07275390625,rn1r2k1/pppb1ppp/8/4N3/2B5/8/PPP2PPP/R2K3R b - - 1 13,d7g4,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'defensiveMove']",2890.217529296875,6k1/6Rp/8/3pP3/2pP3n/P1P1q3/P1B2r1P/1Q2N2K b - - 0 35,g8h8,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'doubleCheck']",3203.140380859375,r4br1/2k5/p1N2p2/1B2p1B1/1K1pP3/N5q1/PPP1b3/R4Q2 w - - 0 33,c6d4,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'deflection']",2562.02783203125,3r3r/pk3ppp/1P3q2/8/3p4/Q5P1/3B2PP/1b3RK1 w - - 0 23,a3a7,True,False,False,,,,,
"['long', 'endgame', 'pawnEndgame', 'crushing', 'deflection']",2744.787353515625,8/8/5p2/5k2/3K1Pp1/8/5P1P/8 b - - 4 46,f5f4,True,False,False,,,,,
"['short', 'opening', 'advantage', 'intermezzo']",1093.80517578125,1r2k1nr/ppp2ppp/2q5/1Q1pPb2/8/P1b5/1PPNPPPP/R3KB1R w KQk - 0 10,b5c6,True,False,False,,,,,
"['short', 'opening', 'advantage', 'pin']",1873.32861328125,r1bqk2r/pp1n1ppp/8/2p1B3/1bBn4/2NP1N2/PPP2PPP/R2QK2R b KQkq - 2 9,d4e6,True,False,False,,,,,
"['veryLong', 'opening', 'advantage', 'attackingF2F7']",2383.30517578125,rn1qkb1r/1p1b1pp1/p5Pp/3pP3/8/2Np4/PPP3PP/R1BQ1RK1 w kq - 0 14,d1h5,True,False,False,,,,,
"['long', 'endgame', 'queenEndgame', 'crushing', 'intermezzo']",1405.1014404296875,5qk1/1Q4pp/p5p1/3p4/1p2P1K1/1P4P1/7P/8 w - - 0 35,b7d5,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'attraction']",2963.690185546875,8/pb1r1ppp/1q6/2P4k/3p4/1BP2NP1/P3r2P/R1Q2RK1 b - - 0 29,b6c5,True,False,True,,,,,
"['long', 'endgame', 'queenRookEndgame', 'advantage', 'hangingPiece']",3216.064697265625,8/7p/p2r1kp1/2P1Rp2/PP6/5Q1P/3r1PK1/8 b - - 0 40,f6e5,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'intermezzo']",2021.948486328125,rn1q3r/ppp3kp/5pb1/2bQ2p1/2Bn3B/5N2/PP1N1PPP/R4RK1 w - - 0 15,d2e4,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'trappedPiece']",3106.393798828125,2r2r1k/6bp/pn3p2/qp3Q2/7p/1B4PK/2P2B1P/3RR3 w - - 3 28,d1d4,True,False,False,,,,,
"['short', 'middlegame', 'mate', 'mateIn5', 'anastasiaMate']",1396.30322265625,2R2r2/RP4pk/8/5r2/3nB1P1/3N2K1/6P1/8 b - - 0 40,d4e2,True,False,True,,,,,
"['long', 'middlegame', 'mate', 'mateIn1', 'backRankMate']",825.8992919921875,r1b2rk1/p1pp2b1/1p2p1pp/8/4Q3/1BP5/PP4PP/RNB2R1K b - - 0 17,f8f1,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",662.787109375,True,f8f1,True
"['long', 'opening', 'crushing', 'intermezzo']",2383.39501953125,r1bn1rk1/ppp1qppp/8/4N3/3N1b2/2P5/PP2QPPP/R1BR2K1 w - - 7 16,e5c6,True,False,False,,,,,
"['short', 'opening', 'crushing', 'clearance']",1032.740966796875,r1b1kbnr/ppppq2p/5p2/4n3/8/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 10,f3e5,True,False,False,,,,,
"['short', 'opening', 'crushing', 'doubleCheck']",774.946044921875,r3k1nr/pp2qppp/8/4n3/1P1p4/PR3N2/2PQ1PPP/2BBK2R b Kkq - 0 17,e5f3,True,True,False,"['opening', 'advantage', 'doubleCheck', 'short']",1233.677001953125,True,e5f3 e1f1 f3d2,True
"['short', 'opening', 'advantage', 'defensiveMove']",2345.1552734375,r4b1r/pp2pkpp/8/3pB3/8/2n5/Pq1N1PPP/2RQKB1R b K - 1 14,b2d1,True,False,False,,,,,
"['veryLong', 'opening', 'crushing', 'attraction']",679.150634765625,r3kbnr/ppp2ppp/8/3q4/3B2b1/8/PPP1BPPP/RN1Q1RK1 w kq - 1 11,e2g4,True,False,False,,,,,
"['oneMove', 'endgame', 'bishopEndgame', 'crushing', 'interference']",2259.350830078125,8/2kbp3/7p/K1PPp1p1/6P1/p4P2/B7/8 w - - 1 38,d5d6,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'attraction']",563.560302734375,2kr2r1/ppp3p1/1bn3Bp/5q2/6QP/P1P3PK/1P6/RNB5 w - - 0 20,g4f5,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'doubleCheck']",2507.420166015625,B7/6b1/p4k1p/3n1pp1/2qNp3/P1P5/1P3PPP/R3K2R b KQ - 0 23,d5c3,True,False,False,,,,,
"['short', 'opening', 'crushing', 'kingsideAttack']",1186.5267333984375,r1b2rk1/pp3pp1/2B5/2bp2pQ/2p5/2P5/PP1N1PPP/R1B1qRK1 b - - 5 12,c5f2,True,False,False,,,,,
"['long', 'opening', 'mate', 'mateIn3', 'dovetailMate']",2877.694580078125,r2q1bnr/ppp2ppp/3pb3/4N3/P1P1P2k/1P6/5PPP/R1B1KB1R w KQ - 0 13,e5f3,True,True,False,"['opening', 'mateIn3', 'mate', 'long']",2091.021728515625,False,g2g3 h4h5 f1e2 e6g4 e2g4,False
"['long', 'endgame', 'rookEndgame', 'crushing', 'hangingPiece']",1247.7080078125,4rR2/2P5/2kP4/8/2P5/3K4/8/8 b - - 2 69,e8f8,True,False,False,,,,,
"['short', 'endgame', 'knightEndgame', 'advantage', 'skewer']",1875.5572509765625,8/6p1/N2p1k2/8/p1ppKP1P/Pp6/1P1K4/8 b - - 4 38,c4c3,False,False,,,,,,
"['long', 'middlegame', 'advantage', 'kingsideAttack']",372.334716796875,4r1k1/pp1b1ppp/8/2qp1n2/8/3P1N1P/PP2QPP1/4RNK1 w - - 1 18,e2e8,True,True,False,"['middlegame', 'advantage', 'kingsideAttack', 'long']",977.9756469726562,True,e2e8 d7e8 e1e8 c5f8 e8f8,True
"['long', 'endgame', 'queenRookEndgame', 'advantage', 'enPassant']",3015.02880859375,6rk/1p2r2p/p2p3P/P1pP1Pp1/6Q1/2P5/1P5K/8 w - g6 0 41,f5g6,True,False,True,,,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'advancedPawn']",960.913818359375,8/8/4k1K1/3p1pp1/2pP2P1/2P2P2/8/8 w - - 0 64,g4f5,True,False,False,,,,,
"['veryLong', 'middlegame', 'advantage', 'intermezzo']",2282.365966796875,r2qk2r/5p2/b1p1p2p/p1PpP1P1/5P2/2N1n1P1/P4KB1/R2Q3R w kq - 0 18,h1h6,True,False,False,,,,,
"['long', 'opening', 'mate', 'mateIn5', 'doubleBishopMate']",2329.99169921875,2kr1bnr/pppbpppp/8/3q4/Q2n4/5BP1/PP1PPP1P/R1B1K1NR b KQ - 6 9,d5e4,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'advancedPawn']",2248.8349609375,5rr1/5k2/4bP2/1B5R/1Ppq4/3ppQP1/7P/5R1K b - - 0 42,d4g4,True,False,False,,,,,
"['long', 'opening', 'advantage', 'kingsideAttack']",555.7046508789062,rnb1r1k1/ppp1qppp/3b1n2/3p4/3P4/3Q1N2/PPPB1PPP/RN1BR1K1 b - - 1 10,e7e1,True,False,False,,,,,
"['short', 'middlegame', 'crushing', 'attackingF2F7']",3239.06640625,2rq4/pp1b1k2/4pp1r/3pP3/1n1P4/3B1NQ1/PP1N1P2/1Kb4R w - - 0 22,d2e4,True,False,False,,,,,
"['veryLong', 'opening', 'advantage', 'underPromotion']",2972.375,rnb1rbk1/pppp1ppp/8/8/7q/2B3n1/PPPNNP2/R2QKB1R w KQ - 0 14,f2g3,True,False,False,,,,,
"['short', 'endgame', 'queenEndgame', 'advantage', 'kingsideAttack']",1268.5521240234375,6k1/8/5pqp/pp1p1p2/2pP3P/P1P1PPQ1/1P5P/6K1 b - - 1 32,c1g3,True,False,False,,,,,
"['short', 'opening', 'crushing', 'capturingDefender']",1874.8243408203125,r2qr1k1/pppb1p2/2nb2p1/3p2Np/3P2n1/2PBB3/PP3PPP/R2QRNK1 b - - 3 11,g4e3,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'crushing', 'attackingF2F7']",1021.7969360351562,4k3/pp3pR1/1qp1P3/7p/3R4/4r1Pp/PPPK4/8 w - - 0 32,g7f7,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'defensiveMove']",2488.9873046875,r4rk1/3nqppp/3Np3/p2p2P1/1p1P1Q1P/P7/1PP2P2/2KR3R b - - 0 20,b4a3,True,False,True,,,,,
"['long', 'middlegame', 'crushing', 'intermezzo']",2167.181640625,4rr1k/p1q3pp/2n5/1pN5/1Pn2p2/P1P2N2/5RPP/R2Q3K w - - 8 30,f3g5,True,False,False,,,,,
"['oneMove', 'middlegame', 'crushing', 'trappedPiece']",2350.6044921875,4r1k1/4rp1p/p2pnq1B/1ppB3Q/8/3P4/PPP3PP/4R1K1 w - - 1 25,d5e4,True,False,False,,,,,
"['long', 'opening', 'crushing', 'kingsideAttack']",1618.9539794921875,1n3rk1/p1p2ppp/3b4/1p6/1n2Qp1q/1BP2Q2/PP1P3P/RNB1R1K1 b - - 0 15,b4d3,True,False,True,,,,,
"['veryLong', 'middlegame', 'crushing', 'kingsideAttack']",2134.7734375,5rk1/p1p2ppp/8/3P1q2/1b2Q1n1/2N5/PP3PPP/R2R2K1 b - - 3 21,f5f2,True,False,False,,,,,
"['oneMove', 'opening', 'crushing', 'defensiveMove']",567.3939208984375,r1b1kb1r/ppp2ppp/2np4/8/2PqP3/5B2/PP3KPP/RNBQR3 w kq - 0 12,c1e3,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'kingsideAttack']",2626.767822265625,r2qk2r/ppp2pp1/2nbp3/8/2BP2b1/4PN2/PPP3PN/R1BQ1RK1 b kq - 0 11,d6h2,True,False,False,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'capturingDefender']",596.6387329101562,4k3/3n1p2/p2p1P2/3PpNK1/2p1PP2/P7/8/8 w - - 0 50,f5d6,True,False,False,,,,,
"['veryLong', 'opening', 'crushing', 'zugzwang']",522.6671752929688,rn3r1k/p1p3bp/1p1p1qp1/1P6/2Pp4/3P1b2/P4PBP/RNQ1K1NR w KQ - 0 17,g2f3,True,False,False,,,,,
"['long', 'opening', 'crushing', 'zugzwang']",1259.392822265625,r1bq1rk1/pppn1pbp/3p2p1/3Pn3/4P3/P1N2N2/1P2BPPP/R1BQ1RK1 w - - 1 11,f3e5,True,False,False,,,,,
"['veryLong', 'opening', 'crushing', 'fork']",994.0988159179688,r1b2rk1/p2p1ppp/1qp5/2b1N3/2B1n3/5Q2/PPP2PPP/RNB2RK1 b - - 6 10,c5f2,True,False,False,,,,,
"['oneMove', 'endgame', 'queenRookEndgame', 'advantage', 'sacrifice']",2175.736328125,8/7p/2p3k1/7p/pR2p3/P1P3q1/3K2P1/5R2 w - - 2 46,b4e4,True,False,True,,,,,
"['oneMove', 'opening', 'crushing', 'skewer']",624.1748046875,rnb2rk1/2qn1ppp/p7/1p1Pp3/1P2P3/P4P2/3NQ1PP/RB2K1NR b KQ - 3 19,c7c1,True,False,False,,,,,
"['long', 'endgame', 'queenRookEndgame', 'advantage', 'castling']",2041.8419189453125,4r1k1/p1pP1p1p/6p1/8/7P/P7/5PQr/4KRK1 b - - 0 30,e8f8,False,False,,,,,,
"['oneMove', 'middlegame', 'advantage', 'doubleCheck']",846.349853515625,r3k2r/pb3pp1/1pP1p2p/q7/1n2B3/4PP2/PP1QN1PP/3RK2R b Kkq - 0 18,b4c2,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'equality']",1974.36181640625,rn1qkb1r/1pN2p2/p7/4N1pp/3n4/8/PPPPQPPP/R1B1K2R b KQkq - 0 13,d8c7,True,False,False,,,,,
"['short', 'opening', 'advantage', 'pin']",1327.9578857421875,rnb1kb1r/ppp1pppp/2q2n2/3p4/1P1P4/P1N1B3/2P3PP/R2QKBNR w KQkq - 2 9,f1b5,True,False,False,,,,,
"['oneMove', 'endgame', 'knightEndgame', 'crushing', 'skewer']",580.8973388671875,8/7p/p2k4/K1p5/5Np1/8/1P5P/8 b - - 1 39,d6e5,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'underPromotion']",3057.1630859375,8/pp4kp/6p1/2p3Q1/3pPrP1/P2Pn2P/BPP3Pq/1RR1K3 b - - 4 29,h2g3,True,False,False,,,,,
"['oneMove', 'endgame', 'knightEndgame', 'mate', 'mateIn2', 'hookMate']",2568.390625,1k6/p2n4/PPKp4/8/1PBp4/3Pn1N1/2P1p3/8 b - - 2 34,d7e5,True,False,False,,,,,
"['oneMove', 'opening', 'crushing', 'kingsideAttack']",1244.111328125,r3kb1r/pppq1pp1/2np2n1/4p1B1/2B1P1p1/2NP4/PPPN1PPN/R2Q1RK1 b kq - 5 11,h8h2,True,False,True,,,,,
"['oneMove', 'middlegame', 'crushing', 'castling']",1948.5675048828125,r1bqk2r/pp2p2p/4p1p1/8/2BbQ3/8/PP4PP/R1B1K2R w KQkq - 0 16,e1g1,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'queensideAttack']",2893.977294921875,2kr1b1r/pppbqp2/3p1n1p/1N4p1/5P2/5B2/PPP3PP/R1BQR1K1 w - - 2 15,b5a7,True,False,False,,,,,
"['veryLong', 'middlegame', 'crushing', 'kingsideAttack']",2430.645751953125,r1bq1b1k/p2p1p1p/4pp2/4P3/3Q1P2/1N4R1/p1r3PP/R5K1 w - - 2 21,d4e4,True,False,True,,,,,
"['short', 'middlegame', 'crushing', 'enPassant']",3244.7138671875,2b2r1k/3p1p1B/1n2p2p/qP2P3/2p1Q3/1pP2NN1/rP3PPP/1K1R3R b - - 4 26,h8g8,True,False,False,,,,,
"['short', 'opening', 'advantage', 'fork']",3299.544677734375,r1b2bnr/p1p2kpp/1p3q2/nQ1pR3/8/2Pp1N2/PP3PPP/RNB3K1 w - - 2 12,e5d5,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'exposedKing']",2109.732177734375,3r1r1k/pp3p2/2p1p3/3nR2P/8/6Q1/Pq3PP1/3R2K1 w - - 3 27,g3h4,True,False,False,,,,,
"['veryLong', 'middlegame', 'advantage', 'equality']",2815.085205078125,r1k5/pppqn1p1/7p/n2pP3/3P1Qp1/2P5/PP6/R4RK1 w - - 0 23,f4f8,True,False,False,,,,,
"['veryLong', 'endgame', 'queenEndgame', 'advantage', 'interference']",1243.758544921875,8/p2p2Q1/2q1k3/1p2Pp2/3P4/4K3/6P1/8 w - - 3 38,g7f6,True,False,False,,,,,
"['short', 'opening', 'crushing', 'trappedPiece']",388.20086669921875,rnbqkr2/ppp2Ppp/8/4Q3/2n5/2P5/PP1P2PP/RNB1K1NR b KQq - 0 9,f8f7,True,False,False,,,,,
"['short', 'opening', 'crushing', 'defensiveMove']",2773.665283203125,r1b1q2r/ppp3kp/3p1b2/4pPN1/P3N3/2PP2Q1/1Pn3PP/2B2RK1 w - - 1 21,e4f6,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'intermezzo']",358.7872314453125,6k1/1b3p1p/p1q1pBp1/1pb1P3/2p1BPn1/PnP2NP1/1P4KP/3R4 w - - 0 35,d1d8,True,True,False,"['middlegame', 'advantage', 'pin', 'long']",1848.0260009765625,False,d1d8 c5f8 e4c6 b7c6 f6e7,True
"['short', 'opening', 'advantage', 'queensideAttack']",1365.7584228515625,1k1r1b1r/p1q2ppp/2P1n3/4p1P1/2P4n/2B5/PP5P/R2QK1NR w KQ - 0 19,d1b5,True,False,False,,,,,
"['long', 'middlegame', 'advantage', 'fork']",2856.57666015625,2k5/pbp2p1p/2Nb4/8/N7/3P2r1/PPP3B1/R5K1 b - - 2 19,g3g2,True,False,False,,,,,
"['veryLong', 'endgame', 'bishopEndgame', 'crushing', 'discoveredAttack']",1424.6502685546875,8/8/1b3p2/1Pp1kPp1/4P1P1/2PK4/5B2/8 b - - 5 46,c5c4,True,False,False,,,,,
"['short', 'endgame', 'queenEndgame', 'crushing', 'intermezzo']",1157.09033203125,8/6p1/6kp/8/p1p5/2pqQPP1/P2P1KP1/8 w - - 0 40,e3d3,True,True,False,"['endgame', 'advantage', 'queenEndgame', 'long']",1603.94482421875,False,e3d3 c4d3 d2c3 d3d2 f2e2,True
"['oneMove', 'endgame', 'rookEndgame', 'crushing', 'quietMove']",2085.10888671875,3r4/8/4pk2/R4p2/P1P3p1/1P1p2P1/3K2P1/8 b - - 0 37,d8h8,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'castling']",3283.982666015625,rnb1r3/ppp2pp1/4pk2/6NQ/3q3P/2p5/P1P2PP1/R3K2R w KQ - 3 15,h5h7,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'discoveredAttack']",2994.77587890625,2r2qkb/4rp1p/2ppb1pP/Q7/4nB2/N4N2/PnP1BPP1/R3K2R b Q - 1 20,e6f5,True,False,False,,,,,
"['veryLong', 'endgame', 'queenRookEndgame', 'mate', 'mateIn2', 'anastasiaMate']",410.0522766113281,r3R3/8/p7/1p1q4/kp1K4/2r5/7P/8 w - - 16 52,e8a8,True,False,False,,,,,
"['oneMove', 'opening', 'advantage', 'quietMove']",1896.23876953125,rnb1k2r/pp2pp1p/6pn/8/4q3/4BN2/PbP1BPPP/1R1Q1K1R w kq - 2 11,c2c3,True,False,True,,,,,
"['long', 'endgame', 'queenEndgame', 'advantage', 'doubleCheck']",2470.7392578125,8/6k1/5p2/P2p4/1PpP3p/2P2qPP/7K/4Q3 b - - 1 43,h4g2,True,False,True,,,,,
"['short', 'endgame', 'queenRookEndgame', 'advantage', 'capturingDefender']",372.0276794433594,k7/p3rp2/1p5p/1P2r3/1Q4P1/3p1pP1/P4P2/5K2 w - - 0 46,b4e7,True,False,True,,,,,
"['long', 'endgame', 'knightEndgame', 'crushing', 'castling']",3206.21142578125,8/8/4k3/2p1P3/ppp1p3/2P1K3/1P6/5N2 b - - 0 57,e6f5,True,False,True,,,,,
"['oneMove', 'middlegame', 'advantage', 'defensiveMove']",2334.91064453125,1r3rk1/p1p3pp/3b2q1/4ppB1/2Q1B3/5N1b/PPP2P2/RN3RK1 b - - 1 18,d6e6,True,False,False,,,,,
"['veryLong', 'endgame', 'pawnEndgame', 'crushing', 'hangingPiece']",1700.9456787109375,8/4k3/8/4P1P1/6KP/3p2n1/8/8 w - - 1 74,g4g3,True,False,True,,,,,
"['veryLong', 'middlegame', 'advantage', 'enPassant']",2348.4111328125,r3kb1r/6p1/p1p1q3/1p1pPp2/3P3p/2N2R1P/PP2QPP1/R1B3K1 w kq f6 0 21,e5f6,True,False,False,,,,,
"['long', 'middlegame', 'crushing', 'doubleCheck']",1667.873291015625,5rk1/p3Bppp/1q6/3pP3/Q5b1/P2K4/4N1PP/5B1R b - - 0 19,g4e2,True,False,False,,,,,
"['oneMove', 'endgame', 'pawnEndgame', 'advantage', 'capturingDefender']",1361.548828125,8/8/ppp1kpp1/2P1p3/1PP1PpPP/5K2/P7/8 w - - 0 41,c5b6,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'defensiveMove']",1495.6534423828125,2r4k/3n1pp1/p3pq1r/1p6/3PB3/P4NP1/1P1Q1P2/R4RK1 b - - 2 29,h6d2,True,False,False,,,,,
"['long', 'endgame', 'pawnEndgame', 'crushing', 'hangingPiece']",2682.971435546875,8/8/6kp/1p1pP1p1/2pP2P1/P1K5/1p5P/8 w - - 0 47,c3b2,True,False,False,,,,,
"['long', 'opening', 'advantage', 'underPromotion']",2805.57275390625,r2q1rk1/ppp1bppp/3pb3/4P2n/5BP1/2NQ4/PPP4P/2KR1B1R w - - 3 14,e5d6,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'trappedPiece']",854.4029541015625,1r5r/pp4k1/2q4B/2p1pp2/3p3Q/1P1P2PP/P1P2P2/R4RK1 b - - 0 25,h8h6,True,False,False,,,,,
"['short', 'middlegame', 'advantage', 'capturingDefender']",3285.795166015625,3r2k1/p4ppp/8/1Pq5/1P6/Pn5P/3NQbP1/RBr2R1K b - - 2 22,b3a1,True,False,False,,,,,
"['oneMove', 'endgame', 'rookEndgame', 'advantage', 'promotion']",1120.888916015625,R7/8/1k5p/8/1p1K1P1P/6P1/p7/8 b - - 1 55,b4b3,True,False,True,,,,,
"['veryLong', 'middlegame', 'advantage', 'attackingF2F7']",2706.246337890625,r1b1k2N/pppp1p1Q/2n3p1/4p1B1/4n3/2PP4/P1P1KPPP/2R4q w q - 0 13,c1h1,True,False,False,,,,,
"['long', 'endgame', 'queenEndgame', 'advantage', 'zugzwang']",695.2454833984375,8/5pk1/4pQ2/1p1p2P1/1P1P4/2P3K1/8/5q2 b - - 4 53,f1f6,True,False,False,,,,,
"['veryLong', 'endgame', 'knightEndgame', 'advantage', 'sacrifice']",1167.1671142578125,1k6/5p2/P2N1P2/2pK4/1p6/1P1p2P1/4n3/8 w - - 0 51,d5c5,True,False,False,,,,,
"['oneMove', 'middlegame', 'advantage', 'exposedKing']",1141.55029296875,rnb1k2r/1pq1nppp/p7/3P4/2PN4/2NB3P/PP1Q2P1/R3KR2 b Qkq - 0 15,c7g3,True,False,True,,,,,
"['oneMove', 'opening', 'crushing', 'deflection']",3211.230712890625,r2q1rk1/pp1Nbppp/2p1p3/3b2P1/3PbQ2/2P5/PP2PP1P/R1B1KBR1 b Q - 1 15,e7d6,True,False,False,,,,,
"['veryLong', 'middlegame', 'advantage', 'equality']",2760.4033203125,r3k2r/pp5p/2nb1p2/2p1pqp1/Q1P5/3P2B1/PP3PPP/R3R1K1 w kq - 0 16,a4b3,True,False,False,,,,,
"['veryLong', 'opening', 'crushing', 'zugzwang']",1066.5552978515625,2r3nr/pp1k1ppp/4b3/1P2p3/P3P3/3Q4/1Bn1NqPP/R3KB1R w KQ - 5 18,d3c2,False,False,,,,,,
