target_themes,target_rating,fen,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",-106.0,6kr/5ppp/p7/4qb2/8/P5P1/1P4BP/3R3K w - - 0 32,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",597.5563354492188,True
"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",-104.0,1r4k1/1p3ppp/5q2/p1b2qr1/PpPp4/1P3BPb/4QP1P/4R1KR w - - 0 23,True,False,True,,,
"['bishopEndgame', 'crushing', 'endgame', 'long', 'skewer']",89.0,8/B4p2/b1k3p1/4p1Pp/4P2P/5P2/P1p2K2/8 w - - 0 34,True,False,False,,,
"['advantage', 'intermezzo', 'long', 'middlegame']",90.0,2rr2k1/pp4pp/4pb2/1q3p2/8/6P1/PP1Q1PBP/2BR2K1 w - - 0 21,True,False,False,,,
"['crushing', 'discoveredAttack', 'middlegame', 'short']",120.0,3r2k1/pp1r1pbp/4p1p1/8/1PQ5/N1Pn3P/P5P1/3R3K b - - 0 24,True,False,False,,,
"['advantage', 'middlegame', 'short']",69.0,n5k1/1qr3pp/n2Qpp2/8/1P1P1P2/8/2R2P1P/2R3K1 b - - 0 27,True,False,False,,,
"['advantage', 'discoveredAttack', 'middlegame', 'veryLong']",77.0,4r1kn/ppp2qp1/2n4p/3b4/4R3/P1P4P/4QPP1/2B1R1K1 w - - 5 23,True,False,False,,,
"['crushing', 'endgame', 'short']",68.0,2k5/pppr3p/4r1p1/4n1B1/6PP/P4p2/1P1R1P2/3R4 w - - 1 29,False,False,,,,
"['crushing', 'discoveredAttack', 'kingsideAttack', 'long', 'middlegame', 'pin']",-113.0,1r1r2k1/p3nppp/4p3/qP2P3/P1P1pP2/2P4P/3QK1P1/R2R4 w - - 0 27,True,False,True,,,
"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']",-58.0,2R1Q3/k7/n1R5/3r3p/6p1/8/5PPP/6K1 b - - 0 46,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",639.3485107421875,True
"['crushing', 'deflection', 'endgame', 'long', 'rookEndgame']",99.0,8/8/3p4/r3ppk1/2P3pr/1R2P1K1/PR5P/8 w - - 1 35,True,False,False,,,
"['crushing', 'endgame', 'fork', 'long']",-101.0,5r2/1k4q1/3n3p/1P1Pp1n1/4P2P/2K2R2/P1P2Q2/8 w - - 0 33,True,False,True,,,
"['advantage', 'middlegame', 'short']",23.0,4r3/pb3kpp/1p1RQn2/n5P1/8/5B1P/PB3P2/4R2K b - - 0 29,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",64.0,r2r1n1k/1b4bp/4pPp1/ppp4N/3q1P2/R2P4/2P1B1PP/2R4K w - - 0 31,True,False,False,,,
"['advantage', 'middlegame', 'short']",73.0,3r4/4Rpk1/3r4/5Bpp/1p3p2/1Rb2N1P/P5P1/6K1 b - - 6 38,True,False,False,,,
"['advantage', 'fork', 'middlegame', 'veryLong']",92.0,r1r3k1/1pq3pp/p4p2/4p3/1P1p3N/3P2PQ/P4P1P/RNR3K1 b - - 0 22,True,False,False,,,
"['attackingF2F7', 'mate', 'mateIn1', 'oneMove', 'opening']",0.0,r1bqkb1r/pppp1npp/2n5/4P3/3P4/5Q2/PPP3PP/RN3RK1 w kq - 0 11,True,True,False,"['opening', 'mateIn1', 'mate', 'attackingF2F7', 'oneMove']",658.5729370117188,True
"['crushing', 'endgame', 'short']",-25.0,7k/1p4pp/p4pn1/3Rp3/2r2P2/P3P2P/5BP1/1b4K1 w - - 0 29,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",595.9970092773438,True
"['advantage', 'hangingPiece', 'middlegame', 'short']",-53.0,2r2k2/2p2pp1/Q4q1n/1B2p3/4P1P1/N1KP4/P3r3/8 w - - 9 31,True,False,False,,,
"['advantage', 'long', 'middlegame', 'queensideAttack']",-22.0,1k6/2r3pr/2p2p1n/p3p3/1b6/3P3P/K1PPN1P1/2B1R3 w - - 6 34,True,False,True,,,
"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']",-75.0,5r1k/1p5p/p1pp4/8/2P1P3/3P1Q1P/Pq4P1/6K1 w - - 0 31,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",565.587890625,True
"['advantage', 'middlegame', 'short', 'trappedPiece']",-69.0,5k2/1pp2p1q/1b1p1Ppr/1PnP4/p7/P6R/1P3P1Q/R5NK b - - 4 43,True,False,False,,,
"['advantage', 'endgame', 'hangingPiece', 'long']",-9.0,5r1k/7p/p1pp2p1/2p1b3/P7/2PP2qr/1P3RP1/3Q2K1 w - - 0 27,True,False,False,,,
"['doubleCheck', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']",12.0,1q2r2k/5r1p/pB1p4/3b2p1/1PP2p1b/P3R2P/5PP1/4NRK1 w - - 0 34,True,False,False,,,
"['crushing', 'middlegame', 'pin', 'short']",-106.0,3r2k1/3r1p1p/4p1pB/p7/P7/1B2nR2/R5PP/1N4K1 b - - 2 25,True,False,True,,,
"['advantage', 'fork', 'middlegame', 'short']",-67.0,6k1/bpq1rp1p/p3pnp1/8/5P2/P2R2PP/8/1B1R3K w - - 4 28,True,False,True,,,
"['endgame', 'mate', 'mateIn2', 'short']",11.0,1k6/pp1q3p/p7/2Q2R2/2N5/6P1/PP3BPP/6K1 b - - 0 30,True,False,False,,,
"['crushing', 'endgame', 'long', 'pawnEndgame']",-119.0,8/2k5/1p2p1p1/pP1pP1p1/P5P1/1KPP4/8/8 b - - 6 54,True,False,True,,,
"['endgame', 'mate', 'mateIn2', 'queenEndgame', 'short']",21.0,7k/6pp/p7/5q2/1pPp4/3P3P/1P2Q1P1/6K1 w - - 0 36,True,True,False,"['endgame', 'mateIn2', 'mate', 'queenEndgame', 'short']",524.697021484375,True
"['crushing', 'middlegame', 'quietMove', 'short']",-116.0,2rr2k1/p4ppp/1p2N3/5p2/5P2/BPbpP1P1/P4Q2/1K3B2 b - - 0 29,True,False,False,,,
"['crushing', 'fork', 'middlegame', 'short']",17.0,3r2k1/3r3b/p5pp/1pB5/8/2P1R2P/PP1N4/1K1B4 b - - 1 30,True,False,True,,,
"['crushing', 'endgame', 'intermezzo', 'long']",96.0,7k/6bp/p3r3/5pB1/2r1R3/8/P5PP/3R2K1 w - - 0 34,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-99.0,r5k1/pbppqppp/1p3n2/1B1P4/3Q4/P4P2/2P3PP/RN2R1K1 b - - 0 16,True,False,False,,,
"['advantage', 'capturingDefender', 'middlegame', 'short']",50.0,7r/2pk1ppp/p1p5/1r2P3/5P2/R1Pn4/PQq3PP/1R4K1 w - - 0 22,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",-11.0,1n5k/p1r3p1/1p4Pp/3pP3/3n4/8/PP3RP1/6K1 w - - 0 37,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",453.9676513671875,True
"['crushing', 'endgame', 'long', 'rookEndgame']",-59.0,2k2r2/2p2rp1/1pp3p1/8/PP6/2P4R/1K3P2/7R w - - 0 31,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",-125.0,4r1k1/5pp1/4q2p/3p4/8/PpPP1Q1P/1B1R2P1/5K2 b - - 1 31,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",791.1895751953125,True
"['crushing', 'discoveredAttack', 'middlegame', 'short']",81.0,5k2/2r1n1b1/3r1p1p/4p1n1/1Pp1P3/P2R2PP/1BP2P2/3R2K1 w - - 0 35,True,False,False,,,
"['advantage', 'middlegame', 'short']",-99.0,5r1k/2p3pp/p1p1Qq2/P2n4/1P1N4/1N6/5rPP/R4R1K b - - 9 26,True,True,False,"['middlegame', 'mateIn2', 'mate', 'kingsideAttack', 'short']",722.6114501953125,True
"['crushing', 'endgame', 'master', 'rookEndgame', 'short']",7.0,r7/6k1/6p1/8/5P2/r1P1p1PR/4R3/1K6 b - - 0 32,True,True,False,"['endgame', 'advantage', 'exposedKing', 'rookEndgame', 'veryLong']",1882.702880859375,False
"['fork', 'mate', 'mateIn2', 'middlegame', 'short']",-102.0,r3r1k1/p3qppp/1pp5/3p4/3P1N2/1P6/P1Q2PPP/R1B3K1 b - - 3 20,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",690.0699462890625,False
"['deflection', 'long', 'mate', 'mateIn3', 'middlegame', 'pin', 'queensideAttack']",-83.0,1k6/ppp4p/2b2ppb/3r4/7q/2P4P/PP2Q1P1/R1B3K1 w - - 2 25,True,False,False,,,
"['crushing', 'endgame', 'long']",-68.0,2B4k/6q1/pp5p/6p1/6P1/1P3P1P/P3RRK1/2r5 w - - 0 32,True,False,False,,,
"['crushing', 'discoveredAttack', 'endgame', 'pin', 'short']",-8.0,1q4k1/1r3p1p/3p1np1/2pPp3/2P1P3/1Q3PPP/1R1N3K/8 w - - 0 30,True,False,False,,,
"['advantage', 'endgame', 'fork', 'short']",8.0,3r2k1/1ppr2p1/4p2p/1P6/8/2P1BN1P/6P1/1N1R2K1 b - - 0 27,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'quietMove', 'veryLong']",-6.0,8/8/8/1K4p1/PP6/5k2/8/8 b - - 0 44,True,False,False,,,
"['advantage', 'endgame', 'short']",23.0,6k1/3n1ppp/1r1np3/3p4/8/1N3PP1/PK4BP/2R5 w - - 1 30,True,False,False,,,
"['advantage', 'fork', 'long', 'middlegame']",-4.0,r1br2k1/pp3ppp/4pb2/1q6/4P3/3Q1N2/PPP2PPP/2KR3R w - - 0 15,True,False,False,,,
"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']",22.0,3r2k1/5ppp/5n2/4p2q/4P3/1P3N1P/1r3PP1/3R1RK1 w - - 0 32,True,False,False,,,
"['crushing', 'exposedKing', 'kingsideAttack', 'master', 'middlegame', 'sacrifice', 'veryLong']",-49.0,6k1/ppr1n2q/2b1p1p1/2P1p3/4PbPp/Q4N1P/3R1P2/5N1K w - - 0 38,True,False,False,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-41.0,r1b1r1k1/np3ppp/1p1p4/pP1P2q1/5p2/P7/1BPPQ1PP/R5K1 w - - 0 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hangingPiece', 'kingsideAttack', 'oneMove']",544.967041015625,True
"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']",52.0,r7/1p3pk1/2nr1b1p/6pP/p1B5/P1P2P2/1P3P2/RN1R1K2 b - - 2 24,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",60.0,6k1/5p1p/6p1/r7/1r1Bb1P1/P1R4P/8/2K5 w - - 0 37,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",692.9005126953125,True
"['crushing', 'endgame', 'pawnEndgame', 'short']",57.0,8/5p2/p4Pp1/6Pp/1Pp4P/2P2k2/3K4/8 w - - 11 51,True,False,True,,,
"['advantage', 'fork', 'hangingPiece', 'long', 'middlegame']",20.0,8/2pr2bk/p3b2p/P3pp2/5P1P/3R4/4N1P1/1RQ2K2 b - - 0 31,True,False,False,,,
"['crushing', 'defensiveMove', 'middlegame', 'short']",-82.0,7r/p5q1/1p2p3/1k2Q3/3pNP1p/3PnPp1/4R1Pp/R6K b - - 0 38,True,False,False,,,
"['advancedPawn', 'advantage', 'master', 'middlegame', 'veryLong']",-72.0,7k/3r2q1/pb2Prpp/8/4nP2/2P5/P2Q2PP/3R3K w - - 0 38,True,False,True,,,
"['endgame', 'mate', 'mateIn2', 'short']",108.0,6k1/pr3pp1/p3p3/6N1/P2r3P/6P1/5PK1/2R5 w - - 0 32,True,True,False,"['endgame', 'mateIn2', 'mate', 'short']",666.48779296875,True
"['advancedPawn', 'crushing', 'endgame', 'exposedKing', 'fork', 'long']",51.0,8/4r1pk/8/2Rp2P1/p1pR4/PpP5/8/Q1K5 b - - 0 56,True,False,True,,,
"['attackingF2F7', 'mate', 'mateIn2', 'middlegame', 'short']",-108.0,3qkk2/p2r1p2/7p/4B1p1/P2rP3/4Q2P/1PP2PP1/R3KB1R b KQ - 0 20,False,False,,,,
"['endgame', 'hangingPiece', 'mate', 'mateIn2', 'short']",36.0,3r2k1/5p1p/5Pp1/p7/1p2q1P1/1PbR3P/P1P5/2K5 w - - 0 35,True,True,False,"['endgame', 'mateIn2', 'mate', 'hangingPiece', 'short']",672.0672607421875,True
"['crushing', 'discoveredAttack', 'endgame', 'long']",-28.0,3r2k1/b2r1rpp/p3p2p/1p2P3/2p2PP1/2P5/PP1R2KP/3R4 w - - 0 30,True,False,True,,,
"['crushing', 'defensiveMove', 'endgame', 'short']",105.0,6k1/6p1/4P1p1/3R1nNp/r3KP1P/8/6P1/8 w - - 3 49,True,False,False,,,
"['crushing', 'discoveredAttack', 'long', 'middlegame', 'sacrifice']",-103.0,2r2b1r/pkq1nppp/1p2b3/3pPp2/PQ1P1P2/1B6/1P3NPP/1NR3KR b - - 7 22,True,False,False,,,
"['advantage', 'endgame', 'knightEndgame', 'long']",121.0,8/p4pp1/8/nkp5/Np2P1PP/1P1K1P2/8/8 w - - 1 34,True,False,True,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",53.0,8/3k1pbp/2rp4/p1q3p1/Qp3p2/1P4P1/PN1R3P/K1R5 b - - 0 38,True,False,False,,,
"['bishopEndgame', 'crushing', 'defensiveMove', 'endgame', 'master', 'short']",-9.0,8/2k5/3p4/2pPp3/1KK1Pb2/5P2/5B2/8 w - - 9 54,False,False,,,,
"['crushing', 'endgame', 'short']",-50.0,4r3/8/p5p1/4rnPk/5P2/8/1PPR3N/2K5 b - - 0 36,True,False,False,,,
"['crushing', 'middlegame', 'short']",102.0,1q4k1/1r1bnppp/Q3p3/p2pP3/5P2/P1P1BN2/P5PP/R5K1 b - - 3 17,True,False,False,,,
"['advancedPawn', 'advantage', 'attraction', 'middlegame', 'sacrifice', 'veryLong']",-83.0,2R2Rqk/b2r3p/7P/p2nP3/4pp2/1P6/K1P4p/8 w - - 8 39,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",806.6019287109375,False
"['crushing', 'discoveredAttack', 'middlegame', 'short']",9.0,2r1n1k1/1bq2ppp/8/pp1pPB2/p2B1P2/P3Q3/5P1P/2R3K1 b - - 2 28,True,False,False,,,
"['crushing', 'long', 'middlegame']",-34.0,r3r1k1/3bRpp1/p1p2q1p/Pp3P2/2pP4/2P3P1/2B1Q1KP/4R3 w - - 4 34,True,False,False,,,
"['advantage', 'master', 'masterVsMaster', 'middlegame', 'short']",73.0,2r1r1k1/1b2qppp/p4n2/1p1p4/1Pp5/P5N1/2P1QPPP/4RBK1 w - - 0 24,True,False,False,,,
"['crushing', 'deflection', 'discoveredAttack', 'kingsideAttack', 'middlegame', 'pin', 'short']",106.0,r3rk2/pp5p/2p1bpp1/2Pn4/1P2RP2/P7/1B2P1BP/3R3K b - - 5 23,True,False,False,,,
"['advantage', 'middlegame', 'short']",59.0,3k1r2/ppn2r2/p7/2R3p1/4B1Pb/1N1P1R1P/1PP5/2K5 b - - 2 39,True,True,False,"['middlegame', 'advantage', 'short']",1344.69921875,True
"['advantage', 'opening', 'pin', 'short']",-39.0,rn2qb2/1bpp1kpp/p5n1/1p6/5r2/5N2/PPPPQPPP/RNB1R1K1 w - - 6 13,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'quietMove', 'veryLong']",-59.0,8/8/6K1/pp6/1k3P2/8/8/8 w - - 0 64,True,True,False,"['endgame', 'advantage', 'advancedPawn', 'quietMove', 'pawnEndgame', 'long']",760.083251953125,True
"['crushing', 'long', 'middlegame', 'sacrifice']",-121.0,2r3k1/1bq2p1p/pb2p1p1/pP1pP1P1/P2P4/1R5P/B3NQ1P/6K1 b - - 4 29,True,False,False,,,
"['endgame', 'mate', 'mateIn2', 'short']",82.0,6k1/p4ppp/8/1r2p3/1p2n3/P2RP3/6PP/R5K1 w - - 0 28,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'oneMove']",552.6925659179688,False
"['advantage', 'discoveredAttack', 'middlegame', 'short']",78.0,3r2k1/1p1r1pp1/4pn1p/1Nb5/5PP1/pP2P2P/P2RK3/3R4 w - - 3 32,True,False,False,,,
"['crushing', 'deflection', 'endgame', 'master', 'short']",79.0,8/1p3k2/7R/7P/P3p3/1P4p1/2r3N1/6K1 b - - 2 61,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",78.0,5qrk/6p1/pN3r1p/2pP3Q/2P1B3/P7/3R2PP/6K1 b - - 0 39,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",790.073486328125,True
"['endgame', 'mate', 'mateIn2', 'short']",-56.0,7k/2q3p1/5b1p/7P/2p2P2/2P5/1PK1Q3/8 w - - 0 49,True,False,False,,,
"['crushing', 'middlegame', 'short']",-117.0,rn3k2/b1Rp1p2/pp1Pp1pr/4P3/1P3P1p/P1R2P1P/3qNK2/5B2 w - - 1 33,True,False,False,,,
"['crushing', 'endgame', 'master', 'short', 'skewer']",-90.0,5k1b/5pnP/6p1/p5P1/P4P2/3R4/1r6/3B3K w - - 0 42,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",35.0,3qr1k1/5p1p/p1Np2p1/bp1Q4/8/8/PBB2PPP/6K1 b - - 1 30,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'oneMove']",775.6331787109375,True
"['advantage', 'endgame', 'exposedKing', 'long']",65.0,1r4k1/2R3bb/p2p3p/1p1P4/8/8/PP1n2KP/2R5 w - - 0 35,True,False,False,,,
"['crushing', 'endgame', 'long']",-91.0,4r2k/pp1b2p1/5p1p/1q1P4/8/4QP2/2PKR1PP/8 w - - 1 31,True,False,False,,,
"['crushing', 'endgame', 'queenEndgame', 'short', 'skewer']",-119.0,2kk2q1/7p/2p4p/p2p1p1P/3P1P2/4P3/PP3P2/2K2Q2 b - - 0 36,False,False,,,,
"['crushing', 'fork', 'long', 'middlegame']",-35.0,2r2k2/1pr3p1/p3pn2/1p1p2bp/8/PP1RP3/BP3QPP/2B3K1 b - - 1 30,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'short']",-51.0,2R5/n1K5/P7/2k5/8/8/8/8 w - - 0 85,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",-91.0,4r1k1/Q5pb/p3q3/1p4B1/2pP2P1/P1P4P/1P6/2K1R3 b - - 0 41,True,True,False,"['endgame', 'mateIn1', 'mate', 'hangingPiece', 'oneMove']",838.66455078125,True
"['advancedPawn', 'bishopEndgame', 'crushing', 'endgame', 'promotion', 'veryLong']",-24.0,8/8/K1P5/2P3b1/3p3p/7P/5k2/8 b - - 0 74,True,False,False,,,
"['crushing', 'endgame', 'rookEndgame', 'veryLong']",60.0,2r5/5kp1/2r1p2p/8/3P3P/pPR5/P4PK1/2R5 b - - 0 44,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove', 'queensideAttack']",-26.0,2r2rk1/2q1bppp/Q2p1n2/4p3/4P3/1N2BP2/1PP3PP/2KR3R b - - 0 18,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",714.4703979492188,True
"['attraction', 'crushing', 'long', 'middlegame', 'pin', 'sacrifice']",-101.0,3qkb2/2r1nrp1/7p/5P2/8/1B1Q4/P1P2PPP/1K1R4 w - - 9 24,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']",-9.0,1k2rrk1/2p1qp1B/1pP5/p7/3Q4/1N4p1/P4PP1/2R3K1 b - - 0 33,False,False,,,,
"['advantage', 'long', 'middlegame', 'pin', 'sacrifice']",53.0,6k1/pp2rpbp/7B/1q4R1/3P4/2P2P1n/bP3QPP/5R1K w - - 6 29,True,False,False,,,
"['advantage', 'endgame', 'master', 'pin', 'short']",-62.0,4r1k1/2p2q1p/1p1bR1pB/p3R3/7P/8/P5PK/8 w - - 0 30,True,False,False,,,
"['endgame', 'mate', 'mateIn1', 'oneMove']",84.0,8/5p2/5k2/4pq2/2Pb2R1/1P4R1/P6P/5Q1K b - - 1 40,True,False,False,,,
"['advancedPawn', 'crushing', 'endgame', 'pin', 'veryLong']",66.0,6r1/5pk1/1p4r1/3R4/8/1kP4p/5RQ1/6RK b - - 0 45,False,False,,,,
"['endgame', 'mate', 'mateIn2', 'short']",41.0,6k1/1p4p1/p3b1Pp/2p5/2P5/PP5P/5rPK/3R4 w - - 0 34,True,False,True,,,
"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']",-33.0,r1b1q2k/1p1p2pr/p1n2p2/3B1P2/3n2p1/P1N3P1/1PP2R1P/R3Q1K1 w - - 5 19,True,True,False,"['middlegame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",733.104248046875,True
"['advantage', 'master', 'middlegame', 'short']",110.0,k1r4r/pp1q3p/8/8/2Qb3P/1P4P1/P4P2/2R3K1 w - - 2 34,True,False,False,,,
"['mate', 'mateIn2', 'middlegame', 'short']",-100.0,4qk1r/p4ppb/3r2p1/8/3p4/3n1PP1/1B2R1KP/4R3 w - - 0 39,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",649.3927001953125,False
"['crushing', 'endgame', 'fork', 'master', 'short']",38.0,5n2/4r1k1/pp2r2p/2p3p1/5p2/P1PP1RP1/5P1P/1Q4K1 b - - 0 26,True,False,False,,,
"['mate', 'mateIn1', 'middlegame', 'oneMove']",-60.0,8/1p1r1qpk/pP4np/8/1B2Q1P1/7P/P1P5/R1K2R2 b - - 0 27,True,False,False,,,
"['crushing', 'endgame', 'master', 'short']",-93.0,3r2k1/1b2rp1p/1p4p1/1pp1P3/5PP1/2P4P/P2R4/3R2K1 w - - 0 29,True,False,False,,,
"['crushing', 'endgame', 'quietMove', 'rookEndgame', 'short']",82.0,8/p7/8/4p3/1R6/2pk4/8/3K4 b - - 0 53,True,False,False,,,
"['crushing', 'endgame', 'short', 'skewer']",79.0,5k1q/1pp2r2/4p3/4Ppp1/p3p3/4P3/PPPB1P1R/2K5 w - - 0 29,True,False,False,,,
"['crushing', 'endgame', 'fork', 'hangingPiece', 'long']",83.0,7k/6p1/4r2p/2q2r2/3pP1P1/6BP/4Q1PK/8 w - - 0 37,True,False,False,,,
"['crushing', 'endgame', 'fork', 'master', 'short']",20.0,3r2k1/p3r1pp/b3pp2/4P3/5P2/3RK3/6PP/3R4 w - - 0 29,True,False,False,,,
"['advantage', 'middlegame', 'short']",91.0,2r3k1/2rn1p1p/5bp1/R3p3/1P2Q3/2P1NN2/5PPP/R5K1 b - - 0 30,True,False,False,,,
"['endgame', 'exposedKing', 'long', 'mate', 'mateIn3']",119.0,2k5/4r3/1bK5/5R2/1p4r1/8/8/5R2 w - - 0 54,True,False,False,,,
"['clearance', 'crushing', 'fork', 'long', 'middlegame']",-65.0,2b2nk1/p1q2ppp/8/1Bp1r3/2P5/PP5P/4QPPK/4R3 w - - 0 28,True,False,False,,,
"['advantage', 'deflection', 'middlegame', 'short']",-87.0,5r2/1p1rpk1p/p3b1pb/4P3/1n2PP2/4K3/1P1P2PP/1N1RN3 w - - 0 24,True,False,False,,,
"['advancedPawn', 'advantage', 'endgame', 'knightEndgame', 'master', 'short']",-27.0,8/8/4N3/3K4/1p3P2/6k1/8/8 b - - 0 73,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'short']",-48.0,8/8/1pp1p3/p1b1Pk2/2PB4/6K1/PP6/8 w - - 0 47,True,False,False,,,
"['advantage', 'long', 'middlegame']",121.0,2r2bk1/3qnQ1p/p2p2pB/1p1Pp3/4P3/2NR2P1/PP5P/1K3R2 b - - 0 24,True,False,False,,,
"['crushing', 'endgame', 'exposedKing', 'long', 'rookEndgame', 'skewer']",111.0,5rk1/5r1p/4p1p1/p7/Pp2P1P1/3P1P1P/R1p5/2K2R2 b - - 0 26,True,False,False,,,
"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'rookEndgame', 'short']",2.0,8/8/8/8/8/pk3P1R/8/3K4 b - - 1 51,True,False,False,,,
"['advantage', 'middlegame', 'short', 'skewer']",107.0,5rk1/1pp2ppp/4pn2/1P1p2B1/r7/2P5/4NPPP/3RK2R b K - 1 18,True,False,False,,,
"['bishopEndgame', 'crushing', 'endgame', 'short']",-18.0,8/6b1/p3k1p1/3pP3/2pP1p1P/2B5/P4PK1/2K5 w - - 1 38,False,False,,,,
"['bishopEndgame', 'crushing', 'defensiveMove', 'endgame', 'long']",-26.0,8/8/6p1/1k2p1Pp/2p1b2P/2P2P2/1K2B3/8 w - - 0 67,True,False,False,,,
"['advantage', 'discoveredAttack', 'fork', 'middlegame', 'skewer', 'veryLong']",-48.0,2kr4/p1rq4/2p1p3/7p/B1pR4/2B1P3/PP3PPP/2K3QR b - - 6 24,True,False,True,,,
"['crushing', 'deflection', 'middlegame', 'short']",79.0,r3q2k/p5rp/4R3/1p1p1p2/3P3R/2P4Q/1P3PP1/2K5 b - - 0 24,True,False,False,,,
"['cornerMate', 'master', 'mate', 'mateIn1', 'middlegame', 'oneMove']",56.0,1r4k1/1q3p2/p4p2/3p2p1/p1p1p1P1/P1P1P1B1/2R2Q1P/1NK1R3 b - - 7 31,True,False,False,,,
"['advantage', 'fork', 'long', 'opening']",-104.0,r1q1r1k1/ppp2ppp/1bn5/7b/3p1B2/P4N2/2P1QPPP/1N2R1K1 w - - 8 19,True,False,False,,,
"['advantage', 'endgame', 'intermezzo', 'long', 'sacrifice']",70.0,7k/p1pq1prp/8/1p1p4/3P1P2/2R1P2P/P5P1/2RB2K1 w - - 2 23,True,False,False,,,
"['crushing', 'hangingPiece', 'long', 'middlegame']",-41.0,3R4/7R/Br3pp1/pp2pqk1/7N/P1P3PP/1P3P2/2K1n3 w - - 1 29,True,False,False,,,
"['backRankMate', 'endgame', 'mate', 'mateIn1', 'oneMove']",-95.0,4r3/6kp/6p1/p4p2/8/1B6/6PP/4Q2K b - - 0 35,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",493.0197448730469,True
"['advantage', 'fork', 'middlegame', 'short']",108.0,4rrk1/1pp2bpp/p2p1p2/3P1P2/3N1R2/P1PR3P/6P1/2B4K b - - 0 28,True,False,False,,,
"['crushing', 'middlegame', 'short']",-98.0,r2r4/p1pq1k2/2p3p1/5p2/4PB2/2Q1B1PB/PP3P1N/3R2K1 b - - 0 20,True,False,False,,,
"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']",-89.0,8/8/p5p1/6Pp/krp1P2P/3K1P2/8/7R w - - 0 40,True,False,False,,,
"['advantage', 'hangingPiece', 'kingsideAttack', 'long', 'middlegame']",56.0,5rk1/2q2ppp/B3p1n1/4P3/p7/3R1N2/1P2QPPP/2B3K1 b - - 0 20,True,False,False,,,
"['advantage', 'middlegame', 'short']",-24.0,3k4/4p3/2R2p1p/p2p2pP/Pp1P1b2/1B6/1PP3P1/KN1R1rr1 b - - 1 40,True,False,False,,,
"['advancedPawn', 'crushing', 'deflection', 'endgame', 'promotion', 'short']",18.0,2k5/3r4/PrP5/8/2P5/8/8/6K1 w - - 0 68,True,False,False,,,
"['advancedPawn', 'attraction', 'crushing', 'endgame', 'promotion', 'short']",62.0,2kr4/1r3P2/2p3p1/1p6/1P3R1P/P7/KP3R2/4q3 w - - 1 40,True,False,False,,,
